,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type
3857,10.1111/j.1460-2466.1978.tb01654.x+1.0,10.1111/j.1460-2466.1978.tb01654.x,https://academic.oup.com/joc/article/28/4/35/4371629,1978,From the Interactional View—A Conversation with Paul Watzlawick,Journal of Communication,1.0,1.0,Carol Wilder,Carol,Wilder,1 Carol Wilder is on the faculty of the Department of Speech Communication at San Francisco State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carol+Wilder,https://www.google.com/search?q=Carol+Wilder+carol+wilder+is+on+the+faculty+of+the+department+of+speech+communication+at+san+francisco+state+university,female,0.97,33721.0,High,Carol Wilder,Carol,Wilder,1 Carol Wilder is on the faculty of the Department of Speech Communication at San Francisco State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Carol+Wilder,https://www.google.com/search?q=Carol+Wilder+carol+wilder+is+on+the+faculty+of+the+department+of+speech+communication+at+san+francisco+state+university,white,Low,0.010496133,0.17548443,0.025655746,0.78836364,0.78836364,0.17548443,0.6128792,carol wilder is on the faculty of the department of speech communication at san francisco state university,1 Carol Wilder is on the faculty of the Department of Speech Communication at San Francisco State University,San Francisco State University,Exact,https://ror.org/05ykr0121,R
1525,10.1111/j.1460-2466.2010.01526.x+1.0,10.1111/j.1460-2466.2010.01526.x,https://academic.oup.com/joc/article/61/1/48/4098436,2011,"Mirror or Molder? A Study of Media Coverage, Stock Prices, and Trading Volumes in Germany",Journal of Communication,3.0,1.0,Bertram Scheufele,Bertram,Scheufele,"1 Institut fuer Kommunikationswissenschaft, Universitaet Hohenheim, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bertram+Scheufele,https://www.google.com/search?q=Bertram+Scheufele+institut+fuer+kommunikationswissenschaft+universitaet+hohenheim+germany,male,0.97,367.0,Low,Bertram Scheufele,Bertram,Scheufele,"1 Institut fuer Kommunikationswissenschaft, Universitaet Hohenheim, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bertram+Scheufele,https://www.google.com/search?q=Bertram+Scheufele+institut+fuer+kommunikationswissenschaft+universitaet+hohenheim+germany,white,High,0.0045006163,0.009272316,0.016352504,0.96987456,0.96987456,0.016352504,0.9535221,institut fuer kommunikationswissenschaft universitaet hohenheim germany,"1 Institut fuer Kommunikationswissenschaft, Universitaet Hohenheim, Germany",Institut fuer Integrierte Produktion Hannover (Germany),API_QUERY,https://ror.org/03w8k6t95,R
5196,10.1093/hcr/hqy019+4.0,10.1093/hcr/hqy019,https://academic.oup.com/hcr/article/45/2/169/5315733,2019,"A Penchant for the Immoral: Implications of Parasocial Interaction, Perceived Complicity, and Identification on Liking of Anti-Heroes",Human Communication Research,7.0,4.0,Arienne Ferchaud,Arienne,Ferchaud,"School of Communication, Florida State University, Tallahassee, FL, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arienne+Ferchaud,https://www.google.com/search?q=Arienne+Ferchaud+school+of+communication+florida+state+university+tallahassee+fl+usa,female,0.96,52.0,Low,Arienne Ferchaud,Arienne,Ferchaud,"School of Communication, Florida State University, Tallahassee, FL, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arienne+Ferchaud,https://www.google.com/search?q=Arienne+Ferchaud+school+of+communication+florida+state+university+tallahassee+fl+usa,white,High,0.0074410476,0.024629712,0.04784871,0.92008054,0.92008054,0.04784871,0.87223184,school of communication florida state university tallahassee fl usa,"School of Communication, Florida State University, Tallahassee, FL, USA",Florida State University,Exact,https://ror.org/05g3dte14,R
6793,10.1111/j.1468-2958.1990.tb00230.x+2.0,10.1111/j.1468-2958.1990.tb00230.x,https://academic.oup.com/hcr/article/17/1/170/4575805,1990,The Influence of Relationship Beliefs and Problem-Solving Responses on Satisfaction in Romantic Relationships,Human Communication Research,2.0,2.0,William R. Cupach,William,Cupach,"1 Sandra Metts and William R. Cupach are associate professors of Communication at Illinois State University. An earlier version of this article was presented at the Iowa/ International Network Conference on Personal Relationships in Iowa City, May 1989",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Cupach,https://www.google.com/search?q=William+R.+Cupach+sandra+metts+and+william+r+cupach+are+associate+professors+of+communication+at+illinois+state+university+an+earlier+version+of+this+article+was+presented+at+the+iowa+international+network+conference+on+personal+relationships+in+iowa+city+may,male,0.99,64097.0,High,William R. Cupach,William,Cupach,"1 Sandra Metts and William R. Cupach are associate professors of Communication at Illinois State University. An earlier version of this article was presented at the Iowa/ International Network Conference on Personal Relationships in Iowa City, May 1989",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Cupach,https://www.google.com/search?q=William+R.+Cupach+sandra+metts+and+william+r+cupach+are+associate+professors+of+communication+at+illinois+state+university+an+earlier+version+of+this+article+was+presented+at+the+iowa+international+network+conference+on+personal+relationships+in+iowa+city+may,white,High,0.018562028,0.03609694,0.024946209,0.9203948,0.9203948,0.03609694,0.88429785,sandra metts and william r cupach are associate professors of communication at illinois state university an earlier version of this article was presented at the iowa international network conference on personal relationships in iowa city may,"1 Sandra Metts and William R. Cupach are associate professors of Communication at Illinois State University. An earlier version of this article was presented at the Iowa/ International Network Conference on Personal Relationships in Iowa City, May 1989",Illinois State University,Exact,https://ror.org/050kcr883,R
8419,10.1111/j.1468-2885.2001.tb00243.x+1.0,10.1111/j.1468-2885.2001.tb00243.x,https://academic.oup.com/ct/article/11/3/263/4201752,2001,The Actual Practice of Compliance Seeking,Communication Theory,2.0,1.0,Robert E. Sanders,Robert,Sanders,"1 Department of Communication, BA 119, University at Albany, SUNY, 1400 Washington Ave., Albany, NY 12222, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Sanders,https://www.google.com/search?q=Robert+E.+Sanders+department+of+communication+ba+university+at+albany+suny+washington+ave+albany+ny+usa,male,0.99,177418.0,High,Robert E. Sanders,Robert,Sanders,"1 Department of Communication, BA 119, University at Albany, SUNY, 1400 Washington Ave., Albany, NY 12222, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Sanders,https://www.google.com/search?q=Robert+E.+Sanders+department+of+communication+ba+university+at+albany+suny+washington+ave+albany+ny+usa,white,Low,0.004236796,0.35064626,0.0312937,0.61382324,0.61382324,0.35064626,0.26317698,department of communication ba university at albany suny washington ave albany ny usa,"1 Department of Communication, BA 119, University at Albany, SUNY, 1400 Washington Ave., Albany, NY 12222, USA","University at Albany, State University of New York",API_QUERY,https://ror.org/012zs8222,R
9822,10.1111/j.1083-6101.2008.00407.x+1.0,10.1111/j.1083-6101.2008.00407.x,https://academic.oup.com/jcmc/article/13/2/504/4583015,2008,Interventions for Low Health Literate Audiences,Journal of Computer-Mediated Communication,3.0,1.0,Michael Mackert,Michael,Mackert,"1 Department of Advertising University of Texas, Austin",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Mackert,https://www.google.com/search?q=Michael+Mackert+department+of+advertising+university+of+texas+austin,male,0.99,245870.0,High,Michael Mackert,Michael,Mackert,"1 Department of Advertising University of Texas, Austin",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Mackert,https://www.google.com/search?q=Michael+Mackert+department+of+advertising+university+of+texas+austin,white,Low,0.005714976,0.2035938,0.035562795,0.7551284,0.7551284,0.2035938,0.5515346,department of advertising university of texas austin,"1 Department of Advertising University of Texas, Austin",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,R
8983,10.1111/jcc4.12179+1.0,10.1111/jcc4.12179,https://academic.oup.com/jcmc/article/22/1/18/3976923,2017,Reflecting on Connecting: Meta-Analysis of Differences between Computer-Mediated and Face-to-Face Self-Disclosure,Journal of Computer-Mediated Communication,6.0,1.0,Erin K. Ruppel,Erin,Ruppel,"1 Department of Communication, University of Wisconsin-Milwaukee, Milwaukee, WI 53201",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Ruppel,https://www.google.com/search?q=Erin+K.+Ruppel+department+of+communication+university+of+wisconsin+milwaukee+milwaukee+wi,female,0.77,3169.0,Low,Erin K. Ruppel,Erin,Ruppel,"1 Department of Communication, University of Wisconsin-Milwaukee, Milwaukee, WI 53201",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erin+Ruppel,https://www.google.com/search?q=Erin+K.+Ruppel+department+of+communication+university+of+wisconsin+milwaukee+milwaukee+wi,white,High,0.003175434,0.007478967,0.0141742565,0.97517145,0.97517145,0.0141742565,0.96099716,department of communication university of wisconsin milwaukee milwaukee wi,"1 Department of Communication, University of Wisconsin-Milwaukee, Milwaukee, WI 53201",University of Wisconsin–Milwaukee,API_QUERY,https://ror.org/031q21x57,R
5016,10.1093/hcr/hqab018+2.0,10.1093/hcr/hqab018,https://academic.oup.com/hcr/article/48/1/1/6414869,2022,Communicative Resilience of First-Generation College Students During the COVID-19 Pandemic,Human Communication Research,3.0,2.0,Tiffany R Wang,Tiffany,Wang,"Department of Communication, University of Montevallo, Montevallo, AL 35115, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tiffany+Wang,https://www.google.com/search?q=Tiffany+R+Wang+department+of+communication+university+of+montevallo+montevallo+al+usa,female,0.98,10281.0,High,Tiffany R Wang,Tiffany,Wang,"Department of Communication, University of Montevallo, Montevallo, AL 35115, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tiffany+Wang,https://www.google.com/search?q=Tiffany+R+Wang+department+of+communication+university+of+montevallo+montevallo+al+usa,api,High,0.9580459,0.0065314737,0.0065565743,0.02886608,0.9580459,0.02886608,0.92917985,department of communication university of montevallo montevallo al usa,"Department of Communication, University of Montevallo, Montevallo, AL 35115, USA",University of Montevallo,Exact,https://ror.org/01fd8g905,R
7098,10.1111/j.1468-2958.1984.tb00039.x+1.0,10.1111/j.1468-2958.1984.tb00039.x,https://academic.oup.com/hcr/article/11/1/85/4587798,1984,Power Strategies in Organizations: Communication Techniques and Messages,Human Communication Research,4.0,1.0,Virginia P. Richmond,Virginia,Richmond,"1 Virginia P. Richmond (Ph.D., University of Nebraska—Lincoln, 1977) is an associate professor of speech communication at West Virginia University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Virginia+Richmond,https://www.google.com/search?q=Virginia+P.+Richmond+virginia+p+richmond+is+an+associate+professor+of+speech+communication+at+west+virginia+university,female,0.99,36136.0,High,Virginia P. Richmond,Virginia,Richmond,"1 Virginia P. Richmond (Ph.D., University of Nebraska—Lincoln, 1977) is an associate professor of speech communication at West Virginia University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Virginia+Richmond,https://www.google.com/search?q=Virginia+P.+Richmond+virginia+p+richmond+is+an+associate+professor+of+speech+communication+at+west+virginia+university,white,Low,0.0032966733,0.23906203,0.025398534,0.73224276,0.73224276,0.23906203,0.49318075,virginia p richmond is an associate professor of speech communication at west virginia university,"1 Virginia P. Richmond (Ph.D., University of Nebraska—Lincoln, 1977) is an associate professor of speech communication at West Virginia University",West Virginia University,Exact,https://ror.org/011vxgd24,R
7078,10.1111/j.1468-2958.1985.tb00054.x+2.0,10.1111/j.1468-2958.1985.tb00054.x,https://academic.oup.com/hcr/article/11/3/407/4587861,1985,"A Cross-Cultural Test of Uncertainty Reduction Theory: Comparisons of Acquaintances, Friends, and Dating Relationships in Japan, Korea, and the United States",Human Communication Research,3.0,2.0,Seung-Mock Yang,Seung-Mock,Yang,"2 Seung-Mock Yang (M.A., Seoul National University, 1982; M.A., State University of New York at Albany, 1984) is a doctoral student in communication at Stanford University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Seung-Mock+Yang,https://www.google.com/search?q=Seung-Mock+Yang+seung+mock+yang+is+a+doctoral+student+in+communication+at+stanford+university,male,1.0,1.0,Low,Seung-Mock Yang,Seung-Mock,Yang,"2 Seung-Mock Yang (M.A., Seoul National University, 1982; M.A., State University of New York at Albany, 1984) is a doctoral student in communication at Stanford University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Seung-Mock+Yang,https://www.google.com/search?q=Seung-Mock+Yang+seung+mock+yang+is+a+doctoral+student+in+communication+at+stanford+university,api,High,0.9888481,0.0011417709,0.0049591605,0.005050975,0.9888481,0.005050975,0.98379713,seung mock yang is a doctoral student in communication at stanford university,"2 Seung-Mock Yang (M.A., Seoul National University, 1982; M.A., State University of New York at Albany, 1984) is a doctoral student in communication at Stanford University",Stanford University,Exact,https://ror.org/00f54p054,R
10434,10.1111/j.1083-6101.2000.tb00341.x+1.0,10.1111/j.1083-6101.2000.tb00341.x,https://academic.oup.com/jcmc/article/5/3/JCMC534/4584185,2000,The Evolution of the Digital Divide: How Gaps in Internet Access May Impact Electronic Commerce,Journal of Computer-Mediated Communication,3.0,1.0,Donna L. Hoffman,Donna,Hoffman,"1 Associate Professor of Management at the Owen Graduate School of Management, Vanderbilt University, and co-founder and co-director of eLab. Her research emphasizes online consumer behavior, Internet marketing strategy and Internet policy. She is published on these topics in a diverse set of scholarly journals including Journal of Marketing, Marketing Science, Science, Communications of the ACM and TheInformation Society. Professor Hoffman received her Ph.D. from the University of North Carolina at Chapel Hill.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donna+Hoffman,https://www.google.com/search?q=Donna+L.+Hoffman+associate+professor+of+management+at+the+owen+graduate+school+of+management+vanderbilt+university+and+co+founder+and+co+director+of+elab+her+research+emphasizes+online+consumer+behavior+internet+marketing+strategy+and+internet+policy+she+is+published+on+these+topics+in+a+diverse+set+of+scholarly+journals+including+journal+of+marketing+marketing+science+science+communications+of+the+acm+and+theinformation+society+professor+hoffman+received+her+ph+d+from+the+university+of+north+carolina+at+chapel+hill,female,0.98,22910.0,High,Donna L. Hoffman,Donna,Hoffman,"1 Associate Professor of Management at the Owen Graduate School of Management, Vanderbilt University, and co-founder and co-director of eLab. Her research emphasizes online consumer behavior, Internet marketing strategy and Internet policy. She is published on these topics in a diverse set of scholarly journals including Journal of Marketing, Marketing Science, Science, Communications of the ACM and TheInformation Society. Professor Hoffman received her Ph.D. from the University of North Carolina at Chapel Hill.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donna+Hoffman,https://www.google.com/search?q=Donna+L.+Hoffman+associate+professor+of+management+at+the+owen+graduate+school+of+management+vanderbilt+university+and+co+founder+and+co+director+of+elab+her+research+emphasizes+online+consumer+behavior+internet+marketing+strategy+and+internet+policy+she+is+published+on+these+topics+in+a+diverse+set+of+scholarly+journals+including+journal+of+marketing+marketing+science+science+communications+of+the+acm+and+theinformation+society+professor+hoffman+received+her+ph+d+from+the+university+of+north+carolina+at+chapel+hill,white,High,0.0037126315,0.005173429,0.015962966,0.97515094,0.97515094,0.015962966,0.959188,associate professor of management at the owen graduate school of management vanderbilt university and co founder and co director of elab her research emphasizes online consumer behavior internet marketing strategy and internet policy she is published on these topics in a diverse set of scholarly journals including journal of marketing marketing science science communications of the acm and theinformation society professor hoffman received her ph d from the university of north carolina at chapel hill,"1 Associate Professor of Management at the Owen Graduate School of Management, Vanderbilt University, and co-founder and co-director of eLab. Her research emphasizes online consumer behavior, Internet marketing strategy and Internet policy. She is published on these topics in a diverse set of scholarly journals including Journal of Marketing, Marketing Science, Science, Communications of the ACM and TheInformation Society. Professor Hoffman received her Ph.D. from the University of North Carolina at Chapel Hill.",University of North Carolina at Chapel Hill,Exact,https://ror.org/0130frc33,R
3037,10.1111/j.1460-2466.1989.tb01028.x+3.0,10.1111/j.1460-2466.1989.tb01028.x,https://academic.oup.com/joc/article/39/2/46/4210537,1989,You Are What You Buy: Mass-Mediated Judgments of People's Worth,Journal of Communication,4.0,3.0,Mitchell Land,Mitchell,Land,"2 Jill Ja Mok, Mitchell Land, and Tae Young Kang are doctoral candidates at the University of Texas at Austin",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mitchell+Land,https://www.google.com/search?q=Mitchell+Land+jill+ja+mok+mitchell+land+and+tae+young+kang+are+doctoral+candidates+at+the+university+of+texas+at+austin,male,0.96,3000.0,High,Mitchell Land,Mitchell,Land,"2 Jill Ja Mok, Mitchell Land, and Tae Young Kang are doctoral candidates at the University of Texas at Austin",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mitchell+Land,https://www.google.com/search?q=Mitchell+Land+jill+ja+mok+mitchell+land+and+tae+young+kang+are+doctoral+candidates+at+the+university+of+texas+at+austin,white,High,0.007991888,0.047736425,0.00958031,0.9346913,0.9346913,0.047736425,0.8869549,jill ja mok mitchell land and tae young kang are doctoral candidates at the university of texas at austin,"2 Jill Ja Mok, Mitchell Land, and Tae Young Kang are doctoral candidates at the University of Texas at Austin",The University of Texas at Austin,Exact,https://ror.org/00hj54h04,R
8048,10.1111/comt.12002+1.0,10.1111/comt.12002,https://academic.oup.com/ct/article/23/1/67/4085740,2013,Towards a New Model of Narrative Transformation: From the American Myth to the Green Myth,Communication Theory,2.0,1.0,Eli Avraham,Eli,Avraham,"1 Department of Communication, University of Haifa, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Avraham,https://www.google.com/search?q=Eli+Avraham+department+of+communication+university+of+haifa+haifa+israel,female,0.81,20631.0,High,Eli Avraham,Eli,Avraham,"1 Department of Communication, University of Haifa, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eli+Avraham,https://www.google.com/search?q=Eli+Avraham+department+of+communication+university+of+haifa+haifa+israel,white,High,0.004244131,0.013991223,0.013871531,0.9678931,0.9678931,0.013991223,0.9539019,department of communication university of haifa haifa israel,"1 Department of Communication, University of Haifa, Haifa, Israel",University of Haifa,Exact,https://ror.org/02f009v59,R
7718,10.1093/ct/qtaa018+1.0,10.1093/ct/qtaa018,https://academic.oup.com/ct/article/31/4/779/5896259,2021,"Audiences’ Communicative Agency in a Datafied Age: Interpretative, Relational and Increasingly Prospective",Communication Theory,2.0,1.0,Brita Ytre-Arne,Brita,Ytre-Arne,"Department of Information Science and Media Studies, University of Bergen , 5020 Bergen,  Norway",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brita+Ytre-Arne,https://www.google.com/search?q=Brita+Ytre-Arne+department+of+information+science+and+media+studies+university+of+bergen+bergen+norway,female,0.94,313.0,Low,Brita Ytre-Arne,Brita,Ytre-Arne,"Department of Information Science and Media Studies, University of Bergen , 5020 Bergen,  Norway",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brita+Ytre-Arne,https://www.google.com/search?q=Brita+Ytre-Arne+department+of+information+science+and+media+studies+university+of+bergen+bergen+norway,white,Low,0.009963137,0.15088835,0.042963594,0.79618496,0.79618496,0.15088835,0.6452966,department of information science and media studies university of bergen bergen norway,"Department of Information Science and Media Studies, University of Bergen , 5020 Bergen,  Norway",University of Bergen,Exact,https://ror.org/03zga2b32,R
7004,10.1111/j.1468-2958.1986.tb00090.x+1.0,10.1111/j.1468-2958.1986.tb00090.x,https://academic.oup.com/hcr/article/12/4/525/4584109,1986,Attributional Confidence in Low- and High-Context Cultures,Human Communication Research,2.0,1.0,William B. Gudykunst,William,Gudykunst,1 William B. Gudykunst is associate professor of communication at Arizona State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Gudykunst,https://www.google.com/search?q=William+B.+Gudykunst+william+b+gudykunst+is+associate+professor+of+communication+at+arizona+state+university,male,0.99,64097.0,High,William B. Gudykunst,William,Gudykunst,1 William B. Gudykunst is associate professor of communication at Arizona State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Gudykunst,https://www.google.com/search?q=William+B.+Gudykunst+william+b+gudykunst+is+associate+professor+of+communication+at+arizona+state+university,white,High,0.0069824457,0.056213796,0.024770895,0.91203284,0.91203284,0.056213796,0.85581905,william b gudykunst is associate professor of communication at arizona state university,1 William B. Gudykunst is associate professor of communication at Arizona State University,Arizona State University,Exact,https://ror.org/03efmqc40,R
6293,10.1111/j.1468-2958.2001.tb00781.x+4.0,10.1111/j.1468-2958.2001.tb00781.x,https://academic.oup.com/hcr/article/27/2/216/4554817,2001,The Role and Impact of Affect in the Process of Resistance to Persuasion,Human Communication Research,6.0,4.0,Joshua Morrill,Joshua,Morrill,"4 (B.A., Transylvania University, 1996) is a graduate student in Mass Communication.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Morrill,https://www.google.com/search?q=Joshua+Morrill+is+a+graduate+student+in+mass+communication,male,0.99,20919.0,High,Joshua Morrill,Joshua,Morrill,"4 (B.A., Transylvania University, 1996) is a graduate student in Mass Communication.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joshua+Morrill,https://www.google.com/search?q=Joshua+Morrill+is+a+graduate+student+in+mass+communication,white,High,0.0034282259,0.049913038,0.017450329,0.9292084,0.9292084,0.049913038,0.87929535,is a graduate student in mass communication,"4 (B.A., Transylvania University, 1996) is a graduate student in Mass Communication.",Indian Institute of Mass Communication,API_QUERY,https://ror.org/046xn0c82,R
5215,10.1093/hcr/hqy005+1.0,10.1093/hcr/hqy005,https://academic.oup.com/hcr/article/44/4/343/4992917,2018,"A Priest, a Rabbi, and a Minister Walk into a Bar: A Meta-Analysis of Humor Effects on Persuasion",Human Communication Research,4.0,1.0,Nathan Walter,Nathan,Walter,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nathan+Walter,https://www.google.com/search?q=Nathan+Walter+annenberg+school+for+communication+and+journalism+university+of+southern+california+los+angeles+ca,male,0.99,20181.0,High,Nathan Walter,Nathan,Walter,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nathan+Walter,https://www.google.com/search?q=Nathan+Walter+annenberg+school+for+communication+and+journalism+university+of+southern+california+los+angeles+ca,white,High,0.0044384957,0.06020423,0.027436327,0.9079209,0.9079209,0.06020423,0.8477167,annenberg school for communication and journalism university of southern california los angeles ca,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA",University of Southern California,Exact,https://ror.org/03taz7m60,R
7271,10.1111/j.1468-2958.1981.tb00567.x+2.0,10.1111/j.1468-2958.1981.tb00567.x,https://academic.oup.com/hcr/article/7/2/161/4626736,1981,Learning Theory Approaches to Persuasion,Human Communication Research,4.0,2.0,Michael Burgoon,Michael,Burgoon,"2 Michael Burgoon (Ph.D., Michigan State University, 1970) is professor of communication, Michigan State University, East Lansing, Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Burgoon,https://www.google.com/search?q=Michael+Burgoon+michael+burgoon+is+professor+of+communication+michigan+state+university+east+lansing+michigan,male,0.99,245870.0,High,Michael Burgoon,Michael,Burgoon,"2 Michael Burgoon (Ph.D., Michigan State University, 1970) is professor of communication, Michigan State University, East Lansing, Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Burgoon,https://www.google.com/search?q=Michael+Burgoon+michael+burgoon+is+professor+of+communication+michigan+state+university+east+lansing+michigan,white,High,0.011093201,0.1202031,0.020355787,0.8483479,0.8483479,0.1202031,0.7281448,michael burgoon is professor of communication michigan state university east lansing michigan,"2 Michael Burgoon (Ph.D., Michigan State University, 1970) is professor of communication, Michigan State University, East Lansing, Michigan 48824",Michigan State University,Exact,https://ror.org/05hs6h993,R
6367,10.1111/j.1468-2958.1999.tb00457.x+1.0,10.1111/j.1468-2958.1999.tb00457.x,https://academic.oup.com/hcr/article/25/4/478/4554798,1999,Surveying the Effect of Media Effects: A Meta-Analytic Summary of the Media Effects Research in Human Communication Research,Human Communication Research,2.0,1.0,Tara M. Emmers-Sommer,Tara,Emmers-Sommer,"1 Tara M. Emmers-Sommer (Ph.D., Ohio University, 1995) is an assistant professor in the Department of Communication at the University of Oklahoma",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tara+Emmers-Sommer,https://www.google.com/search?q=Tara+M.+Emmers-Sommer+tara+m+emmers+sommer+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+oklahoma,female,0.92,6410.0,High,Tara M. Emmers-Sommer,Tara,Emmers-Sommer,"1 Tara M. Emmers-Sommer (Ph.D., Ohio University, 1995) is an assistant professor in the Department of Communication at the University of Oklahoma",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tara+Emmers-Sommer,https://www.google.com/search?q=Tara+M.+Emmers-Sommer+tara+m+emmers+sommer+is+an+assistant+professor+in+the+department+of+communication+at+the+university+of+oklahoma,white,High,0.006681129,0.023635713,0.01723136,0.9524518,0.9524518,0.023635713,0.92881614,tara m emmers sommer is an assistant professor in the department of communication at the university of oklahoma,"1 Tara M. Emmers-Sommer (Ph.D., Ohio University, 1995) is an assistant professor in the Department of Communication at the University of Oklahoma",University of Oklahoma,Exact,https://ror.org/02aqsxs83,R
3269,10.1111/j.1460-2466.1984.tb02186.x+1.0,10.1111/j.1460-2466.1984.tb02186.x,https://academic.oup.com/joc/article/34/4/32/4282742,1984,"Sources and Access: How Foreign Correspondents Rate Washington, D.C.",Journal of Communication,1.0,1.0,Shailendra Ghorpade,Shailendra,Ghorpade,"1 Shailendra Ghorpade is a doctoral student in mass communication research in the School of Journalism, University of North Carolina at Chapel Hill",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shailendra+Ghorpade,https://www.google.com/search?q=Shailendra+Ghorpade+shailendra+ghorpade+is+a+doctoral+student+in+mass+communication+research+in+the+school+of+journalism+university+of+north+carolina+at+chapel+hill,male,0.99,474.0,Low,Shailendra Ghorpade,Shailendra,Ghorpade,"1 Shailendra Ghorpade is a doctoral student in mass communication research in the School of Journalism, University of North Carolina at Chapel Hill",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shailendra+Ghorpade,https://www.google.com/search?q=Shailendra+Ghorpade+shailendra+ghorpade+is+a+doctoral+student+in+mass+communication+research+in+the+school+of+journalism+university+of+north+carolina+at+chapel+hill,white,Low,0.0710707,0.18269417,0.10511119,0.64112407,0.64112407,0.18269417,0.4584299,shailendra ghorpade is a doctoral student in mass communication research in the school of journalism university of north carolina at chapel hill,"1 Shailendra Ghorpade is a doctoral student in mass communication research in the School of Journalism, University of North Carolina at Chapel Hill",University of North Carolina at Chapel Hill,Exact,https://ror.org/0130frc33,R
