,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
1419,10.1111/j.1460-2466.2011.01600.x+3.0,10.1111/j.1460-2466.2011.01600.x,https://academic.oup.com/joc/article/61/6/1043/4098482,2011,"Some Dared Call It Torture: Cultural Resonance, Abu Ghraib, and a Selectively Echoing Press",Journal of Communication,3.0,3.0,Penelope Sheets,Penelope,Sheets,"3 Amsterdam School of Communication Research, University of Amsterdam, Amsterdam, the Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Penelope+Sheets,https://www.google.com/search?q=Penelope+Sheets+amsterdam+school+of+communication+research+university+of+amsterdam+amsterdam+the+netherlands,female,0.98,3904.0,High,Penelope Sheets,Penelope,Sheets,"3 Amsterdam School of Communication Research, University of Amsterdam, Amsterdam, the Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Penelope+Sheets,https://www.google.com/search?q=Penelope+Sheets+amsterdam+school+of+communication+research+university+of+amsterdam+amsterdam+the+netherlands,white,High,0.008124503,0.11370062,0.014210484,0.86396444,0.86396444,0.11370062,0.7502638,amsterdam school of communication research university of amsterdam amsterdam the netherlands,"3 Amsterdam School of Communication Research, University of Amsterdam, Amsterdam, the Netherlands",University of Amsterdam,Exact,https://ror.org/04dkp9463,R,,
5758,10.1111/j.1468-2958.2010.01388.x+1.0,10.1111/j.1468-2958.2010.01388.x,https://academic.oup.com/hcr/article/36/4/546/4107500,2010,Bridging Social Capital in Online Communities: Heterogeneity and Social Tolerance of Online Game Players in Japan,Human Communication Research,1.0,1.0,Tetsuro Kobayashi,Tetsuro,Kobayashi,"1 Information and Society Research Division, National Institute of Informatics, Chiyoda-ku, Tokyo 101-843, Japan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tetsuro+Kobayashi,https://www.google.com/search?q=Tetsuro+Kobayashi+information+and+society+research+division+national+institute+of+informatics+chiyoda+ku+tokyo+japan,male,1.0,153.0,Low,Tetsuro Kobayashi,Tetsuro,Kobayashi,"1 Information and Society Research Division, National Institute of Informatics, Chiyoda-ku, Tokyo 101-843, Japan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tetsuro+Kobayashi,https://www.google.com/search?q=Tetsuro+Kobayashi+information+and+society+research+division+national+institute+of+informatics+chiyoda+ku+tokyo+japan,api,High,0.9516055,0.0016619203,0.0014801315,0.045252357,0.9516055,0.045252357,0.9063531,information and society research division national institute of informatics chiyoda ku tokyo japan,"1 Information and Society Research Division, National Institute of Informatics, Chiyoda-ku, Tokyo 101-843, Japan",National Institute of Informatics,Exact,https://ror.org/04ksd4g47,R,,
1552,10.1111/j.1460-2466.2010.01511.x+2.0,10.1111/j.1460-2466.2010.01511.x,https://academic.oup.com/joc/article/60/4/723/4098561,2010,The Effects of a Serious Game on Role-Taking and Willingness to Help,Journal of Communication,3.0,2.0,Mira Lee,Mira,Lee,"1 College of Communication Arts and Sciences, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mira+Lee,https://www.google.com/search?q=Mira+Lee+college+of+communication+arts+and+sciences+michigan+state+university+east+lansing+mi+usa,female,0.75,16295.0,Low,Mira Lee,Mira,Lee,"1 College of Communication Arts and Sciences, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mira+Lee,https://www.google.com/search?q=Mira+Lee+college+of+communication+arts+and+sciences+michigan+state+university+east+lansing+mi+usa,api,Low,0.42889667,0.19091979,0.019336395,0.36084712,0.42889667,0.36084712,0.06804955,college of communication arts and sciences michigan state university east lansing mi usa,"1 College of Communication Arts and Sciences, Michigan State University, East Lansing, MI 48824, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R,,
5778,10.1111/j.1468-2958.2010.01382.x+1.0,10.1111/j.1468-2958.2010.01382.x,https://academic.oup.com/hcr/article/36/3/423/4107514,2010,Content in Context Improves Deception Detection Accuracy,Human Communication Research,3.0,1.0,J. Pete Blair,Pete,Blair,"1 Department of Criminal Justice, Texas State University, San Marcos, TX 78666, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pete+Blair,https://www.google.com/search?q=J.+Pete+Blair+department+of+criminal+justice+texas+state+university+san+marcos+tx+usa,male,0.98,10020.0,High,J. Pete Blair,Pete,Blair,"1 Department of Criminal Justice, Texas State University, San Marcos, TX 78666, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pete+Blair,https://www.google.com/search?q=J.+Pete+Blair+department+of+criminal+justice+texas+state+university+san+marcos+tx+usa,white,High,0.0015636625,0.14101939,0.020898346,0.83651865,0.83651865,0.14101939,0.69549924,department of criminal justice texas state university san marcos tx usa,"1 Department of Criminal Justice, Texas State University, San Marcos, TX 78666, USA",Texas State University,Exact,https://ror.org/05h9q1g27,R,,
11193,10.1111/j.1753-9137.2010.01083.x+1.0,10.1111/j.1753-9137.2010.01083.x,https://academic.oup.com/ccc/article/3/4/503/4067450,2010,Locational Privacy in Public Spaces: Media Discourses on Location-Aware Mobile Technologies,"Communication, Culture and Critique",2.0,1.0,Adriana de Souza e Silva,Adriana,Silva,"1 Digital Media and Mobile Communication Research Group, IT University of Copenhagen, Copenhagen S, 2300 Denmark   2 Department of Communication, North Carolina State University, Raleigh, NC 27695, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Adriana+Silva,https://www.google.com/search?q=Adriana+de+Souza+e+Silva+digital+media+and+mobile+communication+research+group+it+university+of+copenhagen+copenhagen+s+denmark+department+of+communication+north+carolina+state+university+raleigh+nc+usa,female,0.99,49650.0,High,Adriana de Souza e Silva,Adriana,Silva,"1 Digital Media and Mobile Communication Research Group, IT University of Copenhagen, Copenhagen S, 2300 Denmark   2 Department of Communication, North Carolina State University, Raleigh, NC 27695, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Adriana+Silva,https://www.google.com/search?q=Adriana+de+Souza+e+Silva+digital+media+and+mobile+communication+research+group+it+university+of+copenhagen+copenhagen+s+denmark+department+of+communication+north+carolina+state+university+raleigh+nc+usa,hispanic,Low,0.018194672,0.013537506,0.663702,0.3045658,0.663702,0.3045658,0.35913622,digital media and mobile communication research group it university of copenhagen copenhagen s denmark department of communication north carolina state university raleigh nc usa,"1 Digital Media and Mobile Communication Research Group, IT University of Copenhagen, Copenhagen S, 2300 Denmark   2 Department of Communication, North Carolina State University, Raleigh, NC 27695, USA",North Carolina State University,Exact,https://ror.org/04tj63d06,R,,
11195,10.1111/j.1753-9137.2010.01084.x+1.0,10.1111/j.1753-9137.2010.01084.x,https://academic.oup.com/ccc/article/3/4/526/4067454,2010,“What it Means to Be a Man”: Examining Hegemonic Masculinity in Two and a Half Men,"Communication, Culture and Critique",1.0,1.0,Elizabeth Fish Hatfield,Elizabeth,Hatfield,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elizabeth+Hatfield,https://www.google.com/search?q=Elizabeth+Fish+Hatfield+department+of+communication+texas+a+amp+m+university+college+station+tx+usa,female,0.99,31288.0,High,Elizabeth Fish Hatfield,Elizabeth,Hatfield,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Elizabeth+Hatfield,https://www.google.com/search?q=Elizabeth+Fish+Hatfield+department+of+communication+texas+a+amp+m+university+college+station+tx+usa,white,High,0.0034290438,0.11137189,0.021823442,0.86337554,0.86337554,0.11137189,0.75200367,department of communication texas a amp m university college station tx usa,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",Texas A&M University,API_QUERY,https://ror.org/01f5ytq51,R,,
9608,10.1111/j.1083-6101.2010.01520.x+1.0,10.1111/j.1083-6101.2010.01520.x,https://academic.oup.com/jcmc/article/15/2/277/4064814,2010,Texting as a life phase medium,Journal of Computer-Mediated Communication,1.0,1.0,Rich Ling,Rich,Ling,"1 IT University of Copenhagen, Rued Langgaards Vej 7, DK 2300 København S. Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rich+Ling,https://www.google.com/search?q=Rich+Ling+it+university+of+copenhagen+rued+langgaards+vej+dk+k+benhavn+s+denmark,male,0.97,7514.0,High,Rich Ling,Rich,Ling,"1 IT University of Copenhagen, Rued Langgaards Vej 7, DK 2300 København S. Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rich+Ling,https://www.google.com/search?q=Rich+Ling+it+university+of+copenhagen+rued+langgaards+vej+dk+k+benhavn+s+denmark,white,Low,0.30941606,0.07601814,0.0593535,0.55521226,0.55521226,0.30941606,0.2457962,it university of copenhagen rued langgaards vej dk k benhavn s denmark,"1 IT University of Copenhagen, Rued Langgaards Vej 7, DK 2300 København S. Denmark",IT University of Copenhagen,Exact,https://ror.org/02309jg23,R,,
5774,10.1111/j.1468-2958.2010.01379.x+1.0,10.1111/j.1468-2958.2010.01379.x,https://academic.oup.com/hcr/article/36/3/348/4107491,2010,A Model and Measure of Mobile Communication Competence,Human Communication Research,1.0,1.0,Emil Bakke,Emil,Bakke,"1 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emil+Bakke,https://www.google.com/search?q=Emil+Bakke+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,male,0.98,16783.0,High,Emil Bakke,Emil,Bakke,"1 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emil+Bakke,https://www.google.com/search?q=Emil+Bakke+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,white,High,0.011487089,0.04005042,0.021735605,0.92672694,0.92672694,0.04005042,0.8866765,school of media arts and studies ohio university athens oh usa,"1 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",Ohio University,Exact,https://ror.org/01jr3y717,R,,
5804,10.1111/j.1468-2958.2009.01369.x+2.0,10.1111/j.1468-2958.2009.01369.x,https://academic.oup.com/hcr/article/36/1/82/4107481,2010,(In)accuracy at Detecting True and False Confessions and Denials: An Initial Test of a Projected Motive Model of Veracity Judgments,Human Communication Research,3.0,2.0,Rachel K. Kim,Rachel,Kim,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rachel+Kim,https://www.google.com/search?q=Rachel+K.+Kim+department+of+communication+michigan+state+university+east+lansing+mi+usa,female,0.98,28052.0,High,Rachel K. Kim,Rachel,Kim,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rachel+Kim,https://www.google.com/search?q=Rachel+K.+Kim+department+of+communication+michigan+state+university+east+lansing+mi+usa,api,High,0.9652774,0.0037862211,0.0057680253,0.025168424,0.9652774,0.025168424,0.94010895,department of communication michigan state university east lansing mi usa,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R,,
11200,10.1111/j.1753-9137.2010.01072.x+2.0,10.1111/j.1753-9137.2010.01072.x,https://academic.oup.com/ccc/article/3/3/291/4067391,2010,"First Impressions of Sarah Palin: Pit Bulls, Politics, Gender Performance, and a Discursive Media (Re)contextualization","Communication, Culture and Critique",3.0,2.0,Jaime Loke,Jaime,Loke,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jaime+Loke,https://www.google.com/search?q=Jaime+Loke+school+of+journalism+university+of+texas+at+austin+austin+tx+usa,male,0.97,31195.0,High,Jaime Loke,Jaime,Loke,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jaime+Loke,https://www.google.com/search?q=Jaime+Loke+school+of+journalism+university+of+texas+at+austin+austin+tx+usa,white,High,0.018278036,0.12241277,0.018127302,0.8411819,0.8411819,0.12241277,0.7187691,school of journalism university of texas at austin austin tx usa,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,R,,
9598,10.1111/j.1083-6101.2010.01502.x+2.0,10.1111/j.1083-6101.2010.01502.x,https://academic.oup.com/jcmc/article/15/3/465/4067621,2010,The ACTive Intervention in Hospice Interdisciplinary Team Meetings: Exploring Family Caregiver and Hospice Team Communication,Journal of Computer-Mediated Communication,4.0,2.0,Debra Parker Oliver,Debra,Oliver,"2 Associate Professor, School of Medicine, University of Missouri. Email:  oliverdr@health.missouri.edu",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Debra+Oliver,https://www.google.com/search?q=Debra+Parker+Oliver+associate+professor+school+of+medicine+university+of+missouri+email+oliverdr+health+missouri+edu,female,0.97,3324.0,High,Debra Parker Oliver,Debra,Oliver,"2 Associate Professor, School of Medicine, University of Missouri. Email:  oliverdr@health.missouri.edu",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Debra+Oliver,https://www.google.com/search?q=Debra+Parker+Oliver+associate+professor+school+of+medicine+university+of+missouri+email+oliverdr+health+missouri+edu,white,Low,0.0031059391,0.2801785,0.022663966,0.6940516,0.6940516,0.2801785,0.41387314,associate professor school of medicine university of missouri email oliverdr health missouri edu,"2 Associate Professor, School of Medicine, University of Missouri. Email:  oliverdr@health.missouri.edu",University of Missouri,Exact,https://ror.org/02ymw8z06,R,,
11198,10.1111/j.1753-9137.2010.01087.x+1.0,10.1111/j.1753-9137.2010.01087.x,https://academic.oup.com/ccc/article/3/4/572/4067460,2010,Organizational Colonization and Silencing in the Indian Media With the Launch of the World's Cheapest Car,"Communication, Culture and Critique",1.0,1.0,Rahul Mitra,Rahul,Mitra,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rahul+Mitra,https://www.google.com/search?q=Rahul+Mitra+department+of+communication+purdue+university+west+lafayette+in+usa,male,0.99,9912.0,High,Rahul Mitra,Rahul,Mitra,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rahul+Mitra,https://www.google.com/search?q=Rahul+Mitra+department+of+communication+purdue+university+west+lafayette+in+usa,white,Low,0.43750796,0.03065405,0.08652505,0.44531298,0.44531298,0.43750796,0.0078050196,department of communication purdue university west lafayette in usa,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098, USA",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,R,,
9553,10.1111/j.1083-6101.2009.01504.x+1.0,10.1111/j.1083-6101.2009.01504.x,https://academic.oup.com/jcmc/article/15/4/592/4067632,2010,Consumer Evaluation of Genetic Information Online: The Role of Quality on Attitude and Behavioral Intentions,Journal of Computer-Mediated Communication,3.0,1.0,Mohan J. Dutta,Mohan,Dutta,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mohan+Dutta,https://www.google.com/search?q=Mohan+J.+Dutta+department+of+communication+purdue+university+west+lafayette+in+usa,male,0.98,1894.0,Low,Mohan J. Dutta,Mohan,Dutta,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mohan+Dutta,https://www.google.com/search?q=Mohan+J.+Dutta+department+of+communication+purdue+university+west+lafayette+in+usa,api,Low,0.57466185,0.008246308,0.042027462,0.3750643,0.57466185,0.3750643,0.19959754,department of communication purdue university west lafayette in usa,"1 Department of Communication, Purdue University, West Lafayette, IN 47907, USA",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,R,,
