,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
8819,10.1093/jcmc/zmz014+4.0,10.1093/jcmc/zmz014,https://academic.oup.com/jcmc/article/24/6/293/5606689,2019,For Whom the Gamer Trolls: A Study of Trolling Interactions in the Online Gaming Context,Journal of Computer-Mediated Communication,4.0,4.0,Marjolijn Antheunis,Marjolijn,Antheunis,"Department of Communication and Cognition, Tilburg School of Humanities and Digital Sciences, Tilburg University , Tilburg, the Netherlands 5037 AB",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marjolijn+Antheunis,https://www.google.com/search?q=Marjolijn+Antheunis+department+of+communication+and+cognition+tilburg+school+of+humanities+and+digital+sciences+tilburg+university+tilburg+the+netherlands+ab,female,0.99,323.0,Low,Marjolijn Antheunis,Marjolijn,Antheunis,"Department of Communication and Cognition, Tilburg School of Humanities and Digital Sciences, Tilburg University , Tilburg, the Netherlands 5037 AB",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marjolijn+Antheunis,https://www.google.com/search?q=Marjolijn+Antheunis+department+of+communication+and+cognition+tilburg+school+of+humanities+and+digital+sciences+tilburg+university+tilburg+the+netherlands+ab,white,High,0.0063838637,0.14888416,0.037025232,0.8077067,0.8077067,0.14888416,0.65882254,department of communication and cognition tilburg school of humanities and digital sciences tilburg university tilburg the netherlands ab,"Department of Communication and Cognition, Tilburg School of Humanities and Digital Sciences, Tilburg University , Tilburg, the Netherlands 5037 AB",Tilburg University,Exact,https://ror.org/04b8v1s79,R,,
10803,10.1093/ccc/tcz021+1.0,10.1093/ccc/tcz021,https://academic.oup.com/ccc/article/12/3/340/5505443,2019,“The Mittens of Disapproval Are On”: John Oliver’s Last Week Tonight as Neoliberal Critique,"Communication, Culture and Critique",1.0,1.0,Nickie Michaud Wild,Nickie,Wild,"School of Liberal Arts,  Upper Iowa University , Fayette, Iowa,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nickie+Wild,https://www.google.com/search?q=Nickie+Michaud+Wild+school+of+liberal+arts+upper+iowa+university+fayette+iowa+usa,female,0.8,443.0,Low,Nickie Michaud Wild,Nickie,Wild,"School of Liberal Arts,  Upper Iowa University , Fayette, Iowa,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nickie+Wild,https://www.google.com/search?q=Nickie+Michaud+Wild+school+of+liberal+arts+upper+iowa+university+fayette+iowa+usa,white,High,0.0073498827,0.043445528,0.014117893,0.9350867,0.9350867,0.043445528,0.8916412,school of liberal arts upper iowa university fayette iowa usa,"School of Liberal Arts,  Upper Iowa University , Fayette, Iowa,  USA",Upper Iowa University,Exact,https://ror.org/02jhx4860,R,,
417,10.1093/joc/jqz001+1.0,10.1093/joc/jqz001,https://academic.oup.com/joc/article/69/2/214/5365764,2019,Social Identity Threats: How Media and Discrimination Affect Muslim Americans’ Identification as Americans and Trust in the U.S. Government,Journal of Communication,5.0,1.0,Muniba Saleem,Muniba,Saleem,"Department of Communication Studies &amp; Research Center for Group Dynamics, Institute for Social Research, The University of Michigan, Ann Arbor, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Muniba+Saleem,https://www.google.com/search?q=Muniba+Saleem+department+of+communication+studies+amp+research+center+for+group+dynamics+institute+for+social+research+the+university+of+michigan+ann+arbor+mi+usa,female,1.0,44.0,Low,Muniba Saleem,Muniba,Saleem,"Department of Communication Studies &amp; Research Center for Group Dynamics, Institute for Social Research, The University of Michigan, Ann Arbor, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Muniba+Saleem,https://www.google.com/search?q=Muniba+Saleem+department+of+communication+studies+amp+research+center+for+group+dynamics+institute+for+social+research+the+university+of+michigan+ann+arbor+mi+usa,white,Low,0.14499938,0.06092244,0.02336297,0.77071524,0.77071524,0.14499938,0.62571585,department of communication studies amp research center for group dynamics institute for social research the university of michigan ann arbor mi usa,"Department of Communication Studies &amp; Research Center for Group Dynamics, Institute for Social Research, The University of Michigan, Ann Arbor, MI, USA",Institute for Social Research,Exact,https://ror.org/03egy0233,R,,
5166,10.1093/hcr/hqz009+3.0,10.1093/hcr/hqz009,https://academic.oup.com/hcr/article/45/4/371/5586240,2019,Multitasking and Dual Motivational Systems: A Dynamic Longitudinal Study,Human Communication Research,3.0,3.0,Kelsey Woods,Kelsey,Woods,"School of Communication, The Ohio State University , Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelsey+Woods,https://www.google.com/search?q=Kelsey+Woods+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.85,913.0,Low,Kelsey Woods,Kelsey,Woods,"School of Communication, The Ohio State University , Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelsey+Woods,https://www.google.com/search?q=Kelsey+Woods+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,Low,0.0055206404,0.42085555,0.01797096,0.5556529,0.5556529,0.42085555,0.13479736,school of communication the ohio state university columbus oh usa,"School of Communication, The Ohio State University , Columbus, OH 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,R,,
393,10.1093/joc/jqz023+3.0,10.1093/joc/jqz023,https://academic.oup.com/joc/article/69/4/345/5547032,2019,Brevity is the Soul of Twitter: The Constraint Affordance and Political Discussion,Journal of Communication,3.0,3.0,Yphtach Lelkes,Yphtach,Lelkes,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yphtach+Lelkes,https://www.google.com/search?q=Yphtach+Lelkes+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,,0.0,0.0,Low,Yphtach Lelkes,Yphtach,Lelkes,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yphtach+Lelkes,https://www.google.com/search?q=Yphtach+Lelkes+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,hispanic,Low,0.02442068,0.068157285,0.6812434,0.22617866,0.6812434,0.22617866,0.45506477,annenberg school for communication university of pennsylvania philadelphia pa usa,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA,  USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,
5184,10.1093/hcr/hqz004+1.0,10.1093/hcr/hqz004,https://academic.oup.com/hcr/article/45/3/334/5382473,2019,Effects of Second Screening: Building Social Media Social Capital through Dual Screen Use,Human Communication Research,4.0,1.0,Brigitte Huber,Brigitte,Huber,"Department of Communication, University of Vienna, Vienna, Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brigitte+Huber,https://www.google.com/search?q=Brigitte+Huber+department+of+communication+university+of+vienna+vienna+austria,female,0.98,32701.0,High,Brigitte Huber,Brigitte,Huber,"Department of Communication, University of Vienna, Vienna, Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brigitte+Huber,https://www.google.com/search?q=Brigitte+Huber+department+of+communication+university+of+vienna+vienna+austria,white,High,0.010059201,0.020828115,0.022334069,0.9467786,0.9467786,0.022334069,0.92444456,department of communication university of vienna vienna austria,"Department of Communication, University of Vienna, Vienna, Austria",University of Vienna,Exact,https://ror.org/03prydq77,R,,
8848,10.1093/jcmc/zmz009+8.0,10.1093/jcmc/zmz009,https://academic.oup.com/jcmc/article/24/4/182/5489530,2019,"Whose Lives Matter? Mass Shootings and Social Media Discourses of Sympathy and Policy, 2012–2014",Journal of Computer-Mediated Communication,10.0,8.0,Zhongkai Sun,Zhongkai,Sun,"Department of Electrical and Computer Engineering, University of Wisconsin Madison, Madison, WI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Zhongkai+Sun,https://www.google.com/search?q=Zhongkai+Sun+department+of+electrical+and+computer+engineering+university+of+wisconsin+madison+madison+wi+usa,male,1.0,2.0,Low,Zhongkai Sun,Zhongkai,Sun,"Department of Electrical and Computer Engineering, University of Wisconsin Madison, Madison, WI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Zhongkai+Sun,https://www.google.com/search?q=Zhongkai+Sun+department+of+electrical+and+computer+engineering+university+of+wisconsin+madison+madison+wi+usa,api,High,0.9543976,0.003649857,0.0063612275,0.035591252,0.9543976,0.035591252,0.9188064,department of electrical and computer engineering university of wisconsin madison madison wi usa,"Department of Electrical and Computer Engineering, University of Wisconsin Madison, Madison, WI, USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,R,,
8851,10.1093/jcmc/zmz002+1.0,10.1093/jcmc/zmz002,https://academic.oup.com/jcmc/article/24/3/90/5382474,2019,"Strategic Social Grooming: Emergent Social Grooming Styles on Facebook, Social Capital and Well-Being",Journal of Computer-Mediated Communication,1.0,1.0,Jih-Hsuan Tammy Lin,Jih-Hsuan,Lin,"Department of Advertising, College of Communication, and Taiwan Institute for Governance and Communication Research, National ChengChi University, Taipei, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jih-Hsuan+Lin,https://www.google.com/search?q=Jih-Hsuan+Tammy+Lin+department+of+advertising+college+of+communication+and+taiwan+institute+for+governance+and+communication+research+national+chengchi+university+taipei+taiwan,,0.0,0.0,Low,Jih-Hsuan Tammy Lin,Jih-Hsuan,Lin,"Department of Advertising, College of Communication, and Taiwan Institute for Governance and Communication Research, National ChengChi University, Taipei, Taiwan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jih-Hsuan+Lin,https://www.google.com/search?q=Jih-Hsuan+Tammy+Lin+department+of+advertising+college+of+communication+and+taiwan+institute+for+governance+and+communication+research+national+chengchi+university+taipei+taiwan,api,High,0.9602384,0.0018074876,0.0074657057,0.030488478,0.9602384,0.030488478,0.9297499,department of advertising college of communication and taiwan institute for governance and communication research national chengchi university taipei taiwan,"Department of Advertising, College of Communication, and Taiwan Institute for Governance and Communication Research, National ChengChi University, Taipei, Taiwan",National Chengchi University,Exact,https://ror.org/03rqk8h36,R,,
561,10.1093/joc/jqx015+3.0,10.1093/joc/jqx015,https://academic.oup.com/joc/article/68/2/424/4958955,2018,The Ebb and Flow of Communication Research: Seven Decades of Publication Trends and Research Priorities,Journal of Communication,3.0,3.0,Sandra J Ball-Rokeach,Sandra,Ball-Rokeach,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA 90089, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandra+Ball-Rokeach,https://www.google.com/search?q=Sandra+J+Ball-Rokeach+annenberg+school+for+communication+and+journalism+university+of+southern+california+los+angeles+ca+usa,female,0.98,266121.0,High,Sandra J Ball-Rokeach,Sandra,Ball-Rokeach,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA 90089, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandra+Ball-Rokeach,https://www.google.com/search?q=Sandra+J+Ball-Rokeach+annenberg+school+for+communication+and+journalism+university+of+southern+california+los+angeles+ca+usa,white,High,0.0011656204,0.009502165,0.030164998,0.95916724,0.95916724,0.030164998,0.9290022,annenberg school for communication and journalism university of southern california los angeles ca usa,"Annenberg School for Communication and Journalism, University of Southern California, Los Angeles, CA 90089, USA",University of Southern California,Exact,https://ror.org/03taz7m60,R,,
5255,10.1093/hcr/hqx005+1.0,10.1093/hcr/hqx005,https://academic.oup.com/hcr/article/44/2/127/4841748,2018,Relational Change Following Hurtful Conflict: An Extension of Identity Implications Theory,Human Communication Research,4.0,1.0,Quinten S Bernhold,Quinten,Bernhold,"Department of Communication, University of California, Santa Barbara, Santa Barbara, CA 93106, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Quinten+Bernhold,https://www.google.com/search?q=Quinten+S+Bernhold+department+of+communication+university+of+california+santa+barbara+santa+barbara+ca+usa,male,0.97,333.0,Low,Quinten S Bernhold,Quinten,Bernhold,"Department of Communication, University of California, Santa Barbara, Santa Barbara, CA 93106, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Quinten+Bernhold,https://www.google.com/search?q=Quinten+S+Bernhold+department+of+communication+university+of+california+santa+barbara+santa+barbara+ca+usa,white,High,0.008445388,0.035830874,0.04877976,0.906944,0.906944,0.04877976,0.8581642,department of communication university of california santa barbara santa barbara ca usa,"Department of Communication, University of California, Santa Barbara, Santa Barbara, CA 93106, USA","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,R,,
570,10.1093/joc/jqx001+1.0,10.1093/joc/jqx001,https://academic.oup.com/joc/article/68/1/51/4858527,2018,Selective Exposure to Populist Communication: How Attitudinal Congruence Drives the Effects of Populist Attributions of Blame,Journal of Communication,3.0,1.0,Michael Hameleers,Michael,Hameleers,"Amsterdam School of Communication Research, University of Amsterdam , 1018 WV Amsterdam",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Hameleers,https://www.google.com/search?q=Michael+Hameleers+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam,male,0.99,245870.0,High,Michael Hameleers,Michael,Hameleers,"Amsterdam School of Communication Research, University of Amsterdam , 1018 WV Amsterdam",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Hameleers,https://www.google.com/search?q=Michael+Hameleers+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam,white,High,0.0022784318,0.12734799,0.02345155,0.84692204,0.84692204,0.12734799,0.71957403,amsterdam school of communication research university of amsterdam wv amsterdam,"Amsterdam School of Communication Research, University of Amsterdam , 1018 WV Amsterdam",University of Amsterdam,Exact,https://ror.org/04dkp9463,R,,
500,10.1093/joc/jqy011+1.0,10.1093/joc/jqy011,https://academic.oup.com/joc/article/68/3/503/4972618,2018,Broadening Exposure to Climate Change News? How Framing and Political Orientation Interact to Influence Selective Exposure,Journal of Communication,2.0,1.0,Lauren Feldman,Lauren,Feldman,"School of Communication and Information, Rutgers University, New Brunswick, NJ 08901, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lauren+Feldman,https://www.google.com/search?q=Lauren+Feldman+school+of+communication+and+information+rutgers+university+new+brunswick+nj+usa,female,0.9,8924.0,High,Lauren Feldman,Lauren,Feldman,"School of Communication and Information, Rutgers University, New Brunswick, NJ 08901, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lauren+Feldman,https://www.google.com/search?q=Lauren+Feldman+school+of+communication+and+information+rutgers+university+new+brunswick+nj+usa,white,High,0.002617297,0.008351844,0.029616093,0.95941484,0.95941484,0.029616093,0.9297987,school of communication and information rutgers university new brunswick nj usa,"School of Communication and Information, Rutgers University, New Brunswick, NJ 08901, USA",University of New Brunswick,API_QUERY,https://ror.org/05nkf0n29,R,,
