authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,firstNameLength,Coder
10.1111/j.1468-2885.1999.tb00208.x+1.0,10.1111/j.1468-2885.1999.tb00208.x,https://academic.oup.com/ct/article/9/4/465/4201791,1999,Casing the Academy for Community,Communication Theory,1.0,1.0,H. L. Goodall,H.,Goodall,"1 H. L. Goodall, Jr., is professor and head of the Department of Communication at The University of North Carolina at Greensboro. The author expresses his appreciation to Patricia Geist, Larry Frey, Art Bochner, and Jim Anderson for their thoughtful, personal, and helpful critiques that led to the final draft of this essay. He also thanks Carolyn Ellis, Craig Allen Smith, Pete Kellett, Carl Lovitt, Jin Brown, Pamela McWherter, Robert Arundale, Janis Andersen, Stewart Auyash, Karen Edwards, and Sandra Goodall for responses to earlier drafts and various oral renditions of it.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=H.+Goodall,https://www.google.com/search?q=H.+L.+Goodall+h+l+goodall+jr+is+professor+and+head+of+the+department+of+communication+at+the+university+of+north+carolina+at+greensboro+the+author+expresses+his+appreciation+to+patricia+geist+larry+frey+art+bochner+and+jim+anderson+for+their+thoughtful+personal+and+helpful+critiques+that+led+to+the+final+draft+of+this+essay+he+also+thanks+carolyn+ellis+craig+allen+smith+pete+kellett+carl+lovitt+jin+brown+pamela+mcwherter+robert+arundale+janis+andersen+stewart+auyash+karen+edwards+and+sandra+goodall+for+responses+to+earlier+drafts+and+various+oral+renditions+of+it,,0.0,0.0,Low,H. L. Goodall,H.,Goodall,"1 H. L. Goodall, Jr., is professor and head of the Department of Communication at The University of North Carolina at Greensboro. The author expresses his appreciation to Patricia Geist, Larry Frey, Art Bochner, and Jim Anderson for their thoughtful, personal, and helpful critiques that led to the final draft of this essay. He also thanks Carolyn Ellis, Craig Allen Smith, Pete Kellett, Carl Lovitt, Jin Brown, Pamela McWherter, Robert Arundale, Janis Andersen, Stewart Auyash, Karen Edwards, and Sandra Goodall for responses to earlier drafts and various oral renditions of it.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=H.+Goodall,https://www.google.com/search?q=H.+L.+Goodall+h+l+goodall+jr+is+professor+and+head+of+the+department+of+communication+at+the+university+of+north+carolina+at+greensboro+the+author+expresses+his+appreciation+to+patricia+geist+larry+frey+art+bochner+and+jim+anderson+for+their+thoughtful+personal+and+helpful+critiques+that+led+to+the+final+draft+of+this+essay+he+also+thanks+carolyn+ellis+craig+allen+smith+pete+kellett+carl+lovitt+jin+brown+pamela+mcwherter+robert+arundale+janis+andersen+stewart+auyash+karen+edwards+and+sandra+goodall+for+responses+to+earlier+drafts+and+various+oral+renditions+of+it,white,High,0.0064191893,0.12493222,0.026367141,0.84228146,0.84228146,0.12493222,0.71734923,h l goodall jr is professor and head of the department of communication at the university of north carolina at greensboro the author expresses his appreciation to patricia geist larry frey art bochner and jim anderson for their thoughtful personal and helpful critiques that led to the final draft of this essay he also thanks carolyn ellis craig allen smith pete kellett carl lovitt jin brown pamela mcwherter robert arundale janis andersen stewart auyash karen edwards and sandra goodall for responses to earlier drafts and various oral renditions of it,"1 H. L. Goodall, Jr., is professor and head of the Department of Communication at The University of North Carolina at Greensboro. The author expresses his appreciation to Patricia Geist, Larry Frey, Art Bochner, and Jim Anderson for their thoughtful, personal, and helpful critiques that led to the final draft of this essay. He also thanks Carolyn Ellis, Craig Allen Smith, Pete Kellett, Carl Lovitt, Jin Brown, Pamela McWherter, Robert Arundale, Janis Andersen, Stewart Auyash, Karen Edwards, and Sandra Goodall for responses to earlier drafts and various oral renditions of it.",University of North Carolina at Greensboro,Exact,https://ror.org/04fnxsj42,R,2,jaemin
10.1111/j.1083-6101.2010.01531.x+1.0,10.1111/j.1083-6101.2010.01531.x,https://academic.oup.com/jcmc/article/16/1/48/4067637,2010,A Cyber-archaeology Approach to Social Movement Research: Framework and Case Study,Journal of Computer-Mediated Communication,3.0,1.0,D. Zimbra,D.,Zimbra,"1 Artificial Intelligence Lab, Department of MIS, University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=D.+Zimbra,https://www.google.com/search?q=D.+Zimbra+artificial+intelligence+lab+department+of+mis+university+of+arizona,,0.0,0.0,Low,D. Zimbra,D.,Zimbra,"1 Artificial Intelligence Lab, Department of MIS, University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=D.+Zimbra,https://www.google.com/search?q=D.+Zimbra+artificial+intelligence+lab+department+of+mis+university+of+arizona,white,High,0.011199206,0.029270384,0.027329698,0.9322007,0.9322007,0.029270384,0.90293026,artificial intelligence lab department of mis university of arizona,"1 Artificial Intelligence Lab, Department of MIS, University of Arizona",University of Arizona,Exact,https://ror.org/03m2x1q45,R,2,jaemin
10.1111/j.1083-6101.2010.01531.x+2.0,10.1111/j.1083-6101.2010.01531.x,https://academic.oup.com/jcmc/article/16/1/48/4067637,2010,A Cyber-archaeology Approach to Social Movement Research: Framework and Case Study,Journal of Computer-Mediated Communication,3.0,2.0,A. Abbasi,A.,Abbasi,"2 Sheldon B. Lubar School of Business, University of Wisconsin-Milwaukee",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Abbasi,https://www.google.com/search?q=A.+Abbasi+sheldon+b+lubar+school+of+business+university+of+wisconsin+milwaukee,,0.0,0.0,Low,A. Abbasi,A.,Abbasi,"2 Sheldon B. Lubar School of Business, University of Wisconsin-Milwaukee",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Abbasi,https://www.google.com/search?q=A.+Abbasi+sheldon+b+lubar+school+of+business+university+of+wisconsin+milwaukee,api,Low,0.6744922,0.01204245,0.019563507,0.29390186,0.6744922,0.29390186,0.38059032,sheldon b lubar school of business university of wisconsin milwaukee,"2 Sheldon B. Lubar School of Business, University of Wisconsin-Milwaukee",University of Wisconsin–Milwaukee,API_QUERY,https://ror.org/031q21x57,R,2,michelle
10.1111/j.1083-6101.2010.01531.x+3.0,10.1111/j.1083-6101.2010.01531.x,https://academic.oup.com/jcmc/article/16/1/48/4067637,2010,A Cyber-archaeology Approach to Social Movement Research: Framework and Case Study,Journal of Computer-Mediated Communication,3.0,3.0,H. Chen,H.,Chen,"3 Artificial Intelligence Lab, Department of MIS, University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=H.+Chen,https://www.google.com/search?q=H.+Chen+artificial+intelligence+lab+department+of+mis+university+of+arizona,,0.0,0.0,Low,H. Chen,H.,Chen,"3 Artificial Intelligence Lab, Department of MIS, University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=H.+Chen,https://www.google.com/search?q=H.+Chen+artificial+intelligence+lab+department+of+mis+university+of+arizona,api,High,0.9899115,0.00061434315,0.006623666,0.0028504543,0.9899115,0.006623666,0.9832878,artificial intelligence lab department of mis university of arizona,"3 Artificial Intelligence Lab, Department of MIS, University of Arizona",University of Arizona,Exact,https://ror.org/03m2x1q45,R,2,michelle
10.1111/j.1083-6101.2009.01496.x+1.0,10.1111/j.1083-6101.2009.01496.x,https://academic.oup.com/jcmc/article/15/1/109/4064815,2009,Gratifications and Seeding Behavior of Online Adolescents,Journal of Computer-Mediated Communication,4.0,1.0,C. Courtois,C.,Courtois,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=C.+Courtois,https://www.google.com/search?q=C.+Courtois+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,,0.0,0.0,Low,C. Courtois,C.,Courtois,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=C.+Courtois,https://www.google.com/search?q=C.+Courtois+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,white,Low,0.004763115,0.19218737,0.035980362,0.76706916,0.76706916,0.19218737,0.5748818,research group for media amp ict department of communication sciences faculty of political and social studies ghent university belgium korte meer be ghent belgium,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",Ghent University,Exact,https://ror.org/00cv9y106,R,2,haley
10.1111/j.1083-6101.2009.01496.x+2.0,10.1111/j.1083-6101.2009.01496.x,https://academic.oup.com/jcmc/article/15/1/109/4064815,2009,Gratifications and Seeding Behavior of Online Adolescents,Journal of Computer-Mediated Communication,4.0,2.0,P. Mechant,P.,Mechant,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=P.+Mechant,https://www.google.com/search?q=P.+Mechant+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,,0.0,0.0,Low,P. Mechant,P.,Mechant,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=P.+Mechant,https://www.google.com/search?q=P.+Mechant+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,white,High,0.005096415,0.06951492,0.043719813,0.8816689,0.8816689,0.06951492,0.812154,research group for media amp ict department of communication sciences faculty of political and social studies ghent university belgium korte meer be ghent belgium,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",Ghent University,Exact,https://ror.org/00cv9y106,R,2,haley
10.1111/j.1083-6101.2009.01496.x+3.0,10.1111/j.1083-6101.2009.01496.x,https://academic.oup.com/jcmc/article/15/1/109/4064815,2009,Gratifications and Seeding Behavior of Online Adolescents,Journal of Computer-Mediated Communication,4.0,3.0,L. De Marez,L.,Marez,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Marez,https://www.google.com/search?q=L.+De+Marez+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,,0.0,0.0,Low,L. De Marez,L.,Marez,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Marez,https://www.google.com/search?q=L.+De+Marez+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,hispanic,High,0.015139687,0.003390303,0.9220054,0.059464667,0.9220054,0.059464667,0.8625407,research group for media amp ict department of communication sciences faculty of political and social studies ghent university belgium korte meer be ghent belgium,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",Ghent University,Exact,https://ror.org/00cv9y106,R,2,haley
10.1111/j.1083-6101.2009.01496.x+4.0,10.1111/j.1083-6101.2009.01496.x,https://academic.oup.com/jcmc/article/15/1/109/4064815,2009,Gratifications and Seeding Behavior of Online Adolescents,Journal of Computer-Mediated Communication,4.0,4.0,G. Verleye,G.,Verleye,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=G.+Verleye,https://www.google.com/search?q=G.+Verleye+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,,0.0,0.0,Low,G. Verleye,G.,Verleye,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=G.+Verleye,https://www.google.com/search?q=G.+Verleye+research+group+for+media+amp+ict+department+of+communication+sciences+faculty+of+political+and+social+studies+ghent+university+belgium+korte+meer+be+ghent+belgium,white,High,0.0029972808,0.104301885,0.02702513,0.8656757,0.8656757,0.104301885,0.7613738,research group for media amp ict department of communication sciences faculty of political and social studies ghent university belgium korte meer be ghent belgium,"1 Research Group for Media &amp; ICT, Department of Communication Sciences, Faculty of Political and Social Studies, Ghent University-Belgium. Korte Meer 7/9/11, BE-9000 Ghent-Belgium",Ghent University,Exact,https://ror.org/00cv9y106,R,2,jongmin
10.1111/j.1083-6101.2009.01455.x+1.0,10.1111/j.1083-6101.2009.01455.x,https://academic.oup.com/jcmc/article/14/3/602/4583561,2009,The Challenges of Ensuring Participant Consent in Internet-based Sex Studies: A Case Study of the Men's INTernet Sex (MINTS-I and II) Studies,Journal of Computer-Mediated Communication,6.0,1.0,B. R. Simon Rosser,B.,Rosser,1 University of Minnesota,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Rosser,https://www.google.com/search?q=B.+R.+Simon+Rosser+university+of+minnesota,,0.0,0.0,Low,B. R. Simon Rosser,B.,Rosser,1 University of Minnesota,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Rosser,https://www.google.com/search?q=B.+R.+Simon+Rosser+university+of+minnesota,white,High,0.0042736903,0.14810088,0.026018186,0.82160723,0.82160723,0.14810088,0.6735064,university of minnesota,1 University of Minnesota,University of Minnesota,Exact,https://ror.org/017zqws13,R,2,jeff
10.1111/j.1083-6101.2007.00347.x+1.0,10.1111/j.1083-6101.2007.00347.x,https://academic.oup.com/jcmc/article/12/2/733/4583069,2007,Does the Internet Promote Collaboration and Productivity? Evidence from the Scientific Community in South Africa,Journal of Computer-Mediated Communication,2.0,1.0,R. Sooryamoorthy,R.,Sooryamoorthy,"1 Sociology Programme University of KwaZulu-Natal, South Africa",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Sooryamoorthy,https://www.google.com/search?q=R.+Sooryamoorthy+sociology+programme+university+of+kwazulu+natal+south+africa,,0.0,0.0,Low,R. Sooryamoorthy,R.,Sooryamoorthy,"1 Sociology Programme University of KwaZulu-Natal, South Africa",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Sooryamoorthy,https://www.google.com/search?q=R.+Sooryamoorthy+sociology+programme+university+of+kwazulu+natal+south+africa,white,High,0.011322088,0.09035622,0.029461388,0.8688603,0.8688603,0.09035622,0.7785041,sociology programme university of kwazulu natal south africa,"1 Sociology Programme University of KwaZulu-Natal, South Africa",University of KwaZulu-Natal,API_QUERY,https://ror.org/04qzfn040,R,2,jaemin
10.1111/j.1083-6101.2005.tb00248.x+2.0,10.1111/j.1083-6101.2005.tb00248.x,https://academic.oup.com/jcmc/article/10/2/JCMC1029/4614487,2005,The Story of Subject Naught: a Cautionary but Optimistic Tale of Internet Survey Research,Journal of Computer-Mediated Communication,5.0,2.0,B. R. Simon Rosser,B.,Rosser,"2 (Ph.D., The Flinders University of South Australia, 1990) is Professor in the Program in Human Sexuality in the Department of Family Practice and Community Health at the University of Minnesota Medical School. He is director of the HIV/STI Intervention and Prevention Studies (HIPS) Center and a licensed psychologist with advanced degrees in psychology, behavioral medicine, and epidemiology.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Rosser,https://www.google.com/search?q=B.+R.+Simon+Rosser+is+professor+in+the+program+in+human+sexuality+in+the+department+of+family+practice+and+community+health+at+the+university+of+minnesota+medical+school+he+is+director+of+the+hiv+sti+intervention+and+prevention+studies+center+and+a+licensed+psychologist+with+advanced+degrees+in+psychology+behavioral+medicine+and+epidemiology,,0.0,0.0,Low,B. R. Simon Rosser,B.,Rosser,"2 (Ph.D., The Flinders University of South Australia, 1990) is Professor in the Program in Human Sexuality in the Department of Family Practice and Community Health at the University of Minnesota Medical School. He is director of the HIV/STI Intervention and Prevention Studies (HIPS) Center and a licensed psychologist with advanced degrees in psychology, behavioral medicine, and epidemiology.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Rosser,https://www.google.com/search?q=B.+R.+Simon+Rosser+is+professor+in+the+program+in+human+sexuality+in+the+department+of+family+practice+and+community+health+at+the+university+of+minnesota+medical+school+he+is+director+of+the+hiv+sti+intervention+and+prevention+studies+center+and+a+licensed+psychologist+with+advanced+degrees+in+psychology+behavioral+medicine+and+epidemiology,white,High,0.0042736903,0.14810088,0.026018186,0.82160723,0.82160723,0.14810088,0.6735064,is professor in the program in human sexuality in the department of family practice and community health at the university of minnesota medical school he is director of the hiv sti intervention and prevention studies center and a licensed psychologist with advanced degrees in psychology behavioral medicine and epidemiology,"2 (Ph.D., The Flinders University of South Australia, 1990) is Professor in the Program in Human Sexuality in the Department of Family Practice and Community Health at the University of Minnesota Medical School. He is director of the HIV/STI Intervention and Prevention Studies (HIPS) Center and a licensed psychologist with advanced degrees in psychology, behavioral medicine, and epidemiology.",University of Minnesota,Exact,https://ror.org/017zqws13,R,2,haley
10.1111/j.1753-9137.2011.01112.x+1.0,10.1111/j.1753-9137.2011.01112.x,https://academic.oup.com/ccc/article/4/4/361/4055775,2011,Transnational Communications in Action: A Critical Praxis,"Communication, Culture and Critique",2.0,1.0,M. I. Franklin,M.,Franklin,"1 Goldsmiths, Department of Media and Communications, University of London, New Cross, London SE14 6NW, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=M.+Franklin,https://www.google.com/search?q=M.+I.+Franklin+goldsmiths+department+of+media+and+communications+university+of+london+new+cross+london+se+nw+united+kingdom,,0.0,0.0,Low,M. I. Franklin,M.,Franklin,"1 Goldsmiths, Department of Media and Communications, University of London, New Cross, London SE14 6NW, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=M.+Franklin,https://www.google.com/search?q=M.+I.+Franklin+goldsmiths+department+of+media+and+communications+university+of+london+new+cross+london+se+nw+united+kingdom,white,Low,0.004788832,0.43618658,0.022680342,0.53634423,0.53634423,0.43618658,0.10015765,goldsmiths department of media and communications university of london new cross london se nw united kingdom,"1 Goldsmiths, Department of Media and Communications, University of London, New Cross, London SE14 6NW, United Kingdom",University of London,Exact,https://ror.org/04cw6st05,R,2,michelle
10.1111/j.1753-9137.2009.01047.x+1.0,10.1111/j.1753-9137.2009.01047.x,https://academic.oup.com/ccc/article/2/4/434/4067395,2009,The Strict Maze of Media Tie-In Novels,"Communication, Culture and Critique",1.0,1.0,M. J. Clarke,M.,Clarke,"1 Department of Film and Media Studies, University of California, Los Angeles, CA 90095, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=M.+Clarke,https://www.google.com/search?q=M.+J.+Clarke+department+of+film+and+media+studies+university+of+california+los+angeles+ca+usa,,0.0,0.0,Low,M. J. Clarke,M.,Clarke,"1 Department of Film and Media Studies, University of California, Los Angeles, CA 90095, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=M.+Clarke,https://www.google.com/search?q=M.+J.+Clarke+department+of+film+and+media+studies+university+of+california+los+angeles+ca+usa,white,Low,0.0096603315,0.24633436,0.04107515,0.70293015,0.70293015,0.24633436,0.45659578,department of film and media studies university of california los angeles ca usa,"1 Department of Film and Media Studies, University of California, Los Angeles, CA 90095, USA","University of California, Los Angeles",API_QUERY,https://ror.org/046rm7j60,R,2,matthew
