,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,genderpred_api,race_prediction,racepred_api
10727,10.1093/ccc/tcaa013+1.0,10.1093/ccc/tcaa013,https://academic.oup.com/ccc/article/14/1/4/5858258,2021,"“We should be addressing whiteness less, and affirming blackness more”: Random Acts of Flyness, Afrosurrealism, and Quality Programming","Communication, Culture and Critique",1,1,Eric Forthun,Eric,Forthun,"Department of Radio-Television-Film, University of Texas at Austin , Austin, TX 7812-0108,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Forthun,https://www.google.com/search?q=Eric+Forthun+department+of+radio+television+film+university+of+texas+at+austin+austin+tx+usa,male,0.99,135071,High,Eric Forthun,Eric,Forthun,"Department of Radio-Television-Film, University of Texas at Austin , Austin, TX 7812-0108,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Forthun,https://www.google.com/search?q=Eric+Forthun+department+of+radio+television+film+university+of+texas+at+austin+austin+tx+usa,white,High,0.010193357,0.11813175,0.031148538,0.8405263,0.8405263,0.11813175,0.7223945,department of radio television film university of texas at austin austin tx usa,"Department of Radio-Television-Film, University of Texas at Austin , Austin, TX 7812-0108,  USA",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,R,M,,0,
8752,10.1093/jcmc/zmaa015+2.0,10.1093/jcmc/zmaa015,https://academic.oup.com/jcmc/article/26/1/38/6032887,2021,Domesticating Gay Apps: An Intersectional Analysis of the Use of Blued Among Chinese Gay Men,Journal of Computer-Mediated Communication,2,2,Lik Sam Chan,Lik,Chan,"School of Journalism and Communication, The Chinese University of Hong Kong , Hong Kong,  China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lik+Chan,https://www.google.com/search?q=Lik+Sam+Chan+school+of+journalism+and+communication+the+chinese+university+of+hong+kong+hong+kong+china,male,0.73,384,Low,Lik Sam Chan,Lik,Chan,"School of Journalism and Communication, The Chinese University of Hong Kong , Hong Kong,  China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lik+Chan,https://www.google.com/search?q=Lik+Sam+Chan+school+of+journalism+and+communication+the+chinese+university+of+hong+kong+hong+kong+china,api,High,0.9342075,0.008811474,0.026576431,0.03040463,0.9342075,0.03040463,0.9038029,school of journalism and communication the chinese university of hong kong hong kong china,"School of Journalism and Communication, The Chinese University of Hong Kong , Hong Kong,  China",Chinese University of Hong Kong,Exact,https://ror.org/00t33hh48,R,M,,2,
5060,10.1093/hcr/hqab009+3.0,10.1093/hcr/hqab009,https://academic.oup.com/hcr/article/47/4/477/6333547,2021,Assessing the Russian Troll Efforts to Sow Discord on Twitter during the 2016 U.S. Election,Human Communication Research,5,3,Kevin Coe,Kevin,Coe,"Department of Communication, University of Utah, Salt Lake City, UT, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kevin+Coe,https://www.google.com/search?q=Kevin+Coe+department+of+communication+university+of+utah+salt+lake+city+ut+usa,male,0.99,157365,High,Kevin Coe,Kevin,Coe,"Department of Communication, University of Utah, Salt Lake City, UT, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kevin+Coe,https://www.google.com/search?q=Kevin+Coe+department+of+communication+university+of+utah+salt+lake+city+ut+usa,white,High,0.019685708,0.0653258,0.031715475,0.883273,0.883273,0.0653258,0.8179472,department of communication university of utah salt lake city ut usa,"Department of Communication, University of Utah, Salt Lake City, UT, USA",University of Utah,Exact,https://ror.org/03r0ha626,R,M,,0,
229,10.1093/joc/jqz052+33.0,10.1093/joc/jqz052,https://academic.oup.com/joc/article/71/1/1/5803422,2021,An Agenda for Open Science in Communication,Journal of Communication,37,33,Nuri Kim,Nuri,Kim,"Wee Kim Wee School of Communication and Information, Nanyang Technological University , Singapore, 639668,  Singapore",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nuri+Kim,https://www.google.com/search?q=Nuri+Kim+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,male,0.81,11254,High,Nuri Kim,Nuri,Kim,"Wee Kim Wee School of Communication and Information, Nanyang Technological University , Singapore, 639668,  Singapore",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nuri+Kim,https://www.google.com/search?q=Nuri+Kim+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,api,High,0.9652774,0.003786221,0.005768025,0.025168424,0.9652774,0.025168424,0.94010895,wee kim wee school of communication and information nanyang technological university singapore singapore,"Wee Kim Wee School of Communication and Information, Nanyang Technological University , Singapore, 639668,  Singapore",Nanyang Technological University,Exact,https://ror.org/02e7b5302,R,F,,2,
10707,10.1093/ccc/tcab031+1.0,10.1093/ccc/tcab031,https://academic.oup.com/ccc/article/14/3/471/6294031,2021,"The Angel as Wish Image: Justin Bieber, Popular Culture, and the Politics of Absolution","Communication, Culture and Critique",1,1,Clare O’Connor,Clare,O’Connor,"Annenberg School of Communication, University of Southern California, Los Angeles , CA 90018,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Clare+O’Connor,https://www.google.com/search?q=Clare+O%E2%80%99Connor+annenberg+school+of+communication+university+of+southern+california+los+angeles+ca+usa,female,0.97,4271,High,Clare O’Connor,Clare,O’Connor,"Annenberg School of Communication, University of Southern California, Los Angeles , CA 90018,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Clare+O’Connor,https://www.google.com/search?q=Clare+O%E2%80%99Connor+annenberg+school+of+communication+university+of+southern+california+los+angeles+ca+usa,white,Low,0.014012204,0.20921122,0.034754276,0.7420223,0.7420223,0.20921122,0.53281105,annenberg school of communication university of southern california los angeles ca usa,"Annenberg School of Communication, University of Southern California, Los Angeles , CA 90018,  USA",University of Southern California,Exact,https://ror.org/03taz7m60,R,F,,0,
227,10.1093/joc/jqz052+31.0,10.1093/joc/jqz052,https://academic.oup.com/joc/article/71/1/1/5803422,2021,An Agenda for Open Science in Communication,Journal of Communication,37,31,Xiaohui Wang,Xiaohui,Wang,"Department of Journalism,  Hong Kong Baptist University , Kowloon Tong,  Hong Kong",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xiaohui+Wang,https://www.google.com/search?q=Xiaohui+Wang+department+of+journalism+hong+kong+baptist+university+kowloon+tong+hong+kong,male,0.51,128,Low,Xiaohui Wang,Xiaohui,Wang,"Department of Journalism,  Hong Kong Baptist University , Kowloon Tong,  Hong Kong",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xiaohui+Wang,https://www.google.com/search?q=Xiaohui+Wang+department+of+journalism+hong+kong+baptist+university+kowloon+tong+hong+kong,api,High,0.9580459,0.006531474,0.006556574,0.02886608,0.9580459,0.02886608,0.92917985,department of journalism hong kong baptist university kowloon tong hong kong,"Department of Journalism,  Hong Kong Baptist University , Kowloon Tong,  Hong Kong",Hong Kong Baptist University,Exact,https://ror.org/0145fw131,R,M,,2,
8744,10.1093/jcmc/zmaa014+1.0,10.1093/jcmc/zmaa014,https://academic.oup.com/jcmc/article/26/1/1/6032209,2021,The Impact of Internet and Social Media Use on Well-Being: A Longitudinal Analysis of Adolescents Across Nine Years,Journal of Computer-Mediated Communication,5,1,Christian Schemer,Christian,Schemer,"Department of Communication, Johannes Gutenberg University in Mainz , 55128 Mainz,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Christian+Schemer,https://www.google.com/search?q=Christian+Schemer+department+of+communication+johannes+gutenberg+university+in+mainz+mainz+germany,male,0.99,156233,High,Christian Schemer,Christian,Schemer,"Department of Communication, Johannes Gutenberg University in Mainz , 55128 Mainz,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Christian+Schemer,https://www.google.com/search?q=Christian+Schemer+department+of+communication+johannes+gutenberg+university+in+mainz+mainz+germany,white,High,0.017331215,0.004390559,0.023245662,0.9550326,0.9550326,0.023245662,0.9317869,department of communication johannes gutenberg university in mainz mainz germany,"Department of Communication, Johannes Gutenberg University in Mainz , 55128 Mainz,  Germany",Johannes Gutenberg University of Mainz,API_QUERY,https://ror.org/023b0x485,R,M,,0,
107,10.1093/joc/jqab029+5.0,10.1093/joc/jqab029,https://academic.oup.com/joc/article/71/5/764/6333553,2021,"Open Science, Closed Doors? Countering Marginalization through an Agenda for Ethical, Inclusive Research in Communication",Journal of Communication,17,5,Łukasz Szulc,Łukasz,Szulc,"University of Sheffield, Sheffield, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Łukasz+Szulc,https://www.google.com/search?q=%C5%81ukasz+Szulc+university+of+sheffield+sheffield+uk,,0,0,Low,Łukasz Szulc,Łukasz,Szulc,"University of Sheffield, Sheffield, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Łukasz+Szulc,https://www.google.com/search?q=%C5%81ukasz+Szulc+university+of+sheffield+sheffield+uk,white,High,0.006753156,0.004053307,0.01766866,0.97152483,0.97152483,0.01766866,0.95385617,university of sheffield sheffield uk,"University of Sheffield, Sheffield, UK",University of Sheffield,Exact,https://ror.org/05krs5044,R,M,,0,
7716,10.1093/ct/qtaa011+3.0,10.1093/ct/qtaa011,https://academic.oup.com/ct/article/31/4/737/5890671,2021,The Other Side of Mediatization: Expanding the Concept to Defensive Strategies,Communication Theory,3,3,Thomas Birkner,Thomas,Birkner,"Department of Communication, University of Münster , 48143 Münster,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Birkner,https://www.google.com/search?q=Thomas+Birkner+department+of+communication+university+of+m+nster+m+nster+germany,male,0.99,176440,High,Thomas Birkner,Thomas,Birkner,"Department of Communication, University of Münster , 48143 Münster,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Birkner,https://www.google.com/search?q=Thomas+Birkner+department+of+communication+university+of+m+nster+m+nster+germany,white,High,0.009861067,0.049579404,0.020791369,0.9197681,0.9197681,0.049579404,0.8701887,department of communication university of m nster m nster germany,"Department of Communication, University of Münster , 48143 Münster,  Germany",Mahindra and Mahindra Limited (India),API_QUERY,https://ror.org/01c5dd102,R,M,,0,
7747,10.1093/ct/qtz024+3.0,10.1093/ct/qtz024,https://academic.oup.com/ct/article/31/3/380/5647384,2021,"A Meta-Theoretical Systematic Review of the Culture-Centered Approach to Health Communication: Toward a Refined, “Nested” Model",Communication Theory,4,3,Patrick Dillon,Patrick,Dillon,"School of Communication Studies , Kent State University at Stark, North Canton, OH,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Patrick+Dillon,https://www.google.com/search?q=Patrick+Dillon+school+of+communication+studies+kent+state+university+at+stark+north+canton+oh+usa,male,0.99,153288,High,Patrick Dillon,Patrick,Dillon,"School of Communication Studies , Kent State University at Stark, North Canton, OH,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Patrick+Dillon,https://www.google.com/search?q=Patrick+Dillon+school+of+communication+studies+kent+state+university+at+stark+north+canton+oh+usa,white,High,0.013214805,0.0760628,0.024198094,0.8865243,0.8865243,0.0760628,0.8104615,school of communication studies kent state university at stark north canton oh usa,"School of Communication Studies , Kent State University at Stark, North Canton, OH,  USA",Kent State University at Stark,Exact,https://ror.org/00gxmhc57,R,M,,0,
8710,10.1093/jcmc/zmab007+3.0,10.1093/jcmc/zmab007,https://academic.oup.com/jcmc/article/26/5/284/6335779,2021,Do You Care Who Flagged This Post? Effects of Moderator Visibility on Bystander Behavior,Journal of Computer-Mediated Communication,4,3,Natalya N. Bazarova,Natalya,Bazarova,Cornell University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Natalya+Bazarova,https://www.google.com/search?q=Natalya+N.+Bazarova+cornell+university,female,0.99,5607,High,Natalya N. Bazarova,Natalya,Bazarova,Cornell University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Natalya+Bazarova,https://www.google.com/search?q=Natalya+N.+Bazarova+cornell+university,hispanic,Low,0.006245226,0.008370899,0.6679313,0.3174526,0.6679313,0.3174526,0.3504787,cornell university,Cornell University,Cornell University,Exact,https://ror.org/05bnh6r87,R,F,,0,
128,10.1093/joc/jqab025+9.0,10.1093/joc/jqab025,https://academic.oup.com/joc/article/71/5/785/6359522,2021,Towards an Inclusive Agenda of Open Science for Communication Research: A Latin American approach,Journal of Communication,9,9,Liziane Soares Guazina,Liziane,Guazina,"Universidade de Brasília (UnB), Faculdade de Comunicação, Brasília, Distrito Federal, Brazil",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Liziane+Guazina,https://www.google.com/search?q=Liziane+Soares+Guazina+universidade+de+bras+lia+faculdade+de+comunica+o+bras+lia+distrito+federal+brazil,female,1,36,Low,Liziane Soares Guazina,Liziane,Guazina,"Universidade de Brasília (UnB), Faculdade de Comunicação, Brasília, Distrito Federal, Brazil",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Liziane+Guazina,https://www.google.com/search?q=Liziane+Soares+Guazina+universidade+de+bras+lia+faculdade+de+comunica+o+bras+lia+distrito+federal+brazil,white,Low,0.07142635,0.1625291,0.13370006,0.6323445,0.6323445,0.1625291,0.46981537,universidade de bras lia faculdade de comunica o bras lia distrito federal brazil,"Universidade de Brasília (UnB), Faculdade de Comunicação, Brasília, Distrito Federal, Brazil",Long Island Association,API_QUERY,https://ror.org/024328p12,R,F,,3,
202,10.1093/joc/jqz052+6.0,10.1093/joc/jqz052,https://academic.oup.com/joc/article/71/1/1/5803422,2021,An Agenda for Open Science in Communication,Journal of Communication,37,6,Anna Sophie Kümpel,Anna,Kümpel,"Department of Media and Communication, LMU Munich , 80538 Munich,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anna+Kümpel,https://www.google.com/search?q=Anna+Sophie+K%C3%BCmpel+department+of+media+and+communication+lmu+munich+munich+germany,female,0.98,383713,High,Anna Sophie Kümpel,Anna,Kümpel,"Department of Media and Communication, LMU Munich , 80538 Munich,  Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anna+Kümpel,https://www.google.com/search?q=Anna+Sophie+K%C3%BCmpel+department+of+media+and+communication+lmu+munich+munich+germany,white,Low,0.041605365,0.077373095,0.17533086,0.7056907,0.7056907,0.17533086,0.5303598,department of media and communication lmu munich munich germany,"Department of Media and Communication, LMU Munich , 80538 Munich,  Germany",Data:Lab Munich (Germany),API_QUERY,https://ror.org/04jbk1p62,R,F,,0,
8711,10.1093/jcmc/zmab007+4.0,10.1093/jcmc/zmab007,https://academic.oup.com/jcmc/article/26/5/284/6335779,2021,Do You Care Who Flagged This Post? Effects of Moderator Visibility on Bystander Behavior,Journal of Computer-Mediated Communication,4,4,Dominic DiFranzo,Dominic,Difranzo,Lehigh University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dominic+Difranzo,https://www.google.com/search?q=Dominic+DiFranzo+lehigh+university,male,0.98,9906,High,Dominic DiFranzo,Dominic,Difranzo,Lehigh University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dominic+Difranzo,https://www.google.com/search?q=Dominic+DiFranzo+lehigh+university,white,High,0.008848298,0.011303221,0.01287782,0.9669707,0.9669707,0.01287782,0.95409286,lehigh university,Lehigh University,Lehigh University,Exact,https://ror.org/012afjb06,R,M,,0,
