authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID
10.1111/j.1460-2466.1981.tb00426.x+7.0,10.1111/j.1460-2466.1981.tb00426.x,https://academic.oup.com/joc/article/31/3/32/4371871,1981,Communicating More than Content: Formal Features of Children's Television Programs,Journal of Communication,7.0,7.0,Richard Potts,Richard,Potts,"1 The authors are all affiliated with the Center for Research on the Influences of Television on Children, University of Kansas, Lawrence, Kansas. Ellen Wartella is also affiliated with the Institute of Communications Research, University of Illinois, Champaign, Illinois. Bruce Watkins is now at the School of Communication, University of Michigan. The research reported in this article was supported by a grant from the Spencer Foundation to the first two authors. Support for writing of this article was also provided by Grant 1T32HD07173 from the National Institute of Child Health and Human Development to the Department of Human Development, University of Kansas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Potts,https://www.google.com/search?q=Richard+Potts+the+authors+are+all+affiliated+with+the+center+for+research+on+the+influences+of+television+on+children+university+of+kansas+lawrence+kansas+ellen+wartella+is+also+affiliated+with+the+institute+of+communications+research+university+of+illinois+champaign+illinois+bruce+watkins+is+now+at+the+school+of+communication+university+of+michigan+the+research+reported+in+this+article+was+supported+by+a+grant+from+the+spencer+foundation+to+the+first+two+authors+support+for+writing+of+this+article+was+also+provided+by+grant+t+hd+from+the+national+institute+of+child+health+and+human+development+to+the+department+of+human+development+university+of+kansas,male,0.99,101928.0,High,Richard Potts,Richard,Potts,"1 The authors are all affiliated with the Center for Research on the Influences of Television on Children, University of Kansas, Lawrence, Kansas. Ellen Wartella is also affiliated with the Institute of Communications Research, University of Illinois, Champaign, Illinois. Bruce Watkins is now at the School of Communication, University of Michigan. The research reported in this article was supported by a grant from the Spencer Foundation to the first two authors. Support for writing of this article was also provided by Grant 1T32HD07173 from the National Institute of Child Health and Human Development to the Department of Human Development, University of Kansas",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Richard+Potts,https://www.google.com/search?q=Richard+Potts+the+authors+are+all+affiliated+with+the+center+for+research+on+the+influences+of+television+on+children+university+of+kansas+lawrence+kansas+ellen+wartella+is+also+affiliated+with+the+institute+of+communications+research+university+of+illinois+champaign+illinois+bruce+watkins+is+now+at+the+school+of+communication+university+of+michigan+the+research+reported+in+this+article+was+supported+by+a+grant+from+the+spencer+foundation+to+the+first+two+authors+support+for+writing+of+this+article+was+also+provided+by+grant+t+hd+from+the+national+institute+of+child+health+and+human+development+to+the+department+of+human+development+university+of+kansas,white,High,0.0021913962,0.08009395,0.022430995,0.89528376,0.89528376,0.08009395,0.81518984,the authors are all affiliated with the center for research on the influences of television on children university of kansas lawrence kansas ellen wartella is also affiliated with the institute of communications research university of illinois champaign illinois bruce watkins is now at the school of communication university of michigan the research reported in this article was supported by a grant from the spencer foundation to the first two authors support for writing of this article was also provided by grant t hd from the national institute of child health and human development to the department of human development university of kansas,"1 The authors are all affiliated with the Center for Research on the Influences of Television on Children, University of Kansas, Lawrence, Kansas. Ellen Wartella is also affiliated with the Institute of Communications Research, University of Illinois, Champaign, Illinois. Bruce Watkins is now at the School of Communication, University of Michigan. The research reported in this article was supported by a grant from the Spencer Foundation to the first two authors. Support for writing of this article was also provided by Grant 1T32HD07173 from the National Institute of Child Health and Human Development to the Department of Human Development, University of Kansas",National Institute of Child Health,Exact,https://ror.org/00hh6j532
10.1111/j.1468-2958.1978.tb00606.x+1.0,10.1111/j.1468-2958.1978.tb00606.x,https://academic.oup.com/hcr/article/4/2/164/4626715,1978,The Current Status of Theory and Research in Interpersonal Communication,Human Communication Research,1.0,1.0,Gerald R. Miller,Gerald,Miller,"1 Gerald R. Miller (Ph.D., University of Iowa, 1961) is professor of Communication, Michigan State University, East Lansing, MI",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gerald+Miller,https://www.google.com/search?q=Gerald+R.+Miller+gerald+r+miller+is+professor+of+communication+michigan+state+university+east+lansing+mi,male,0.99,13923.0,High,Gerald R. Miller,Gerald,Miller,"1 Gerald R. Miller (Ph.D., University of Iowa, 1961) is professor of Communication, Michigan State University, East Lansing, MI",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gerald+Miller,https://www.google.com/search?q=Gerald+R.+Miller+gerald+r+miller+is+professor+of+communication+michigan+state+university+east+lansing+mi,white,High,0.005957408,0.093971096,0.028092612,0.8719789,0.8719789,0.093971096,0.7780078,gerald r miller is professor of communication michigan state university east lansing mi,"1 Gerald R. Miller (Ph.D., University of Iowa, 1961) is professor of Communication, Michigan State University, East Lansing, MI",Michigan State University,Exact,https://ror.org/05hs6h993
10.1111/cccr.12170+1.0,10.1111/cccr.12170,https://academic.oup.com/ccc/article/10/3/422/4662980,2017,Fashioning China: Precarious Creativity of Women Designers in Shanzhai Culture,"Communication, Culture and Critique",1.0,1.0,Sara Liao,Sara,Liao,"1 Department of Radio-Television-Film, Moody College of Communication, The University of Texas at Austin, Austin, TX, 78712-1067, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sara+Liao,https://www.google.com/search?q=Sara+Liao+department+of+radio+television+film+moody+college+of+communication+the+university+of+texas+at+austin+austin+tx+usa,female,0.98,244324.0,High,Sara Liao,Sara,Liao,"1 Department of Radio-Television-Film, Moody College of Communication, The University of Texas at Austin, Austin, TX, 78712-1067, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sara+Liao,https://www.google.com/search?q=Sara+Liao+department+of+radio+television+film+moody+college+of+communication+the+university+of+texas+at+austin+austin+tx+usa,api,High,0.9898615,0.0035303046,0.0012059583,0.0054022004,0.9898615,0.0054022004,0.9844593,department of radio television film moody college of communication the university of texas at austin austin tx usa,"1 Department of Radio-Television-Film, Moody College of Communication, The University of Texas at Austin, Austin, TX, 78712-1067, USA",The University of Texas at Austin,Exact,https://ror.org/00hj54h04
10.1111/cccr.12048+1.0,10.1111/cccr.12048,https://academic.oup.com/ccc/article/7/2/210/4054652,2014,"“It's True, India Has Emerged”: Gender, Class, and the Entrepreneurial Subject in India's Mainstream Media","Communication, Culture and Critique",1.0,1.0,Madhavi Murty,Madhavi,Murty,"1 Department of Religion and Culture, Virginia Tech, Blacksburg, VA, 24061, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Madhavi+Murty,https://www.google.com/search?q=Madhavi+Murty+department+of+religion+and+culture+virginia+tech+blacksburg+va+usa,female,0.96,120.0,Low,Madhavi Murty,Madhavi,Murty,"1 Department of Religion and Culture, Virginia Tech, Blacksburg, VA, 24061, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Madhavi+Murty,https://www.google.com/search?q=Madhavi+Murty+department+of+religion+and+culture+virginia+tech+blacksburg+va+usa,white,Low,0.023651758,0.19475912,0.045238543,0.73635054,0.73635054,0.19475912,0.5415914,department of religion and culture virginia tech blacksburg va usa,"1 Department of Religion and Culture, Virginia Tech, Blacksburg, VA, 24061, USA",Virginia Tech,API_QUERY,https://ror.org/02smfhw86
10.1111/j.1468-2958.1978.tb00611.x+1.0,10.1111/j.1468-2958.1978.tb00611.x,https://academic.oup.com/hcr/article/4/3/217/4626797,1978,The Effects of Initial Belief Level on Inoculation Theory and Its Proposed Mechanisms,Human Communication Research,2.0,1.0,Bert Pryor,Bert,Pryor,"1 Bert Pryor (Ph.D., University of Michigan, 1972) is assistant professor of Communication at Florida Technological University, Orlando, Florida 32816",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bert+Pryor,https://www.google.com/search?q=Bert+Pryor+bert+pryor+is+assistant+professor+of+communication+at+florida+technological+university+orlando+florida,male,0.97,9442.0,High,Bert Pryor,Bert,Pryor,"1 Bert Pryor (Ph.D., University of Michigan, 1972) is assistant professor of Communication at Florida Technological University, Orlando, Florida 32816",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bert+Pryor,https://www.google.com/search?q=Bert+Pryor+bert+pryor+is+assistant+professor+of+communication+at+florida+technological+university+orlando+florida,white,Low,0.008482326,0.20335582,0.026377538,0.76178426,0.76178426,0.20335582,0.5584284,bert pryor is assistant professor of communication at florida technological university orlando florida,"1 Bert Pryor (Ph.D., University of Michigan, 1972) is assistant professor of Communication at Florida Technological University, Orlando, Florida 32816",AdventHealth East Orlando,API_QUERY,https://ror.org/01v4x4669
10.1111/j.1460-2466.2011.01623.x+1.0,10.1111/j.1460-2466.2011.01623.x,https://academic.oup.com/joc/article/62/1/158/4086096,2012,Ethnic Group and Temporal Influences of Social Norms: Smoking Behavior among a Panel of Adolescents,Journal of Communication,3.0,1.0,Traci Hong,Traci,Hong,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Traci+Hong,https://www.google.com/search?q=Traci+Hong+department+of+communication+texas+a+amp+m+university+college+station+tx+usa,female,0.96,442.0,Low,Traci Hong,Traci,Hong,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Traci+Hong,https://www.google.com/search?q=Traci+Hong+department+of+communication+texas+a+amp+m+university+college+station+tx+usa,api,High,0.9600443,0.0035474652,0.0070236735,0.029384527,0.9600443,0.029384527,0.9306598,department of communication texas a amp m university college station tx usa,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA",Texas A&M University,API_QUERY,https://ror.org/01f5ytq51
10.1093/ccc/tcab042+2.0,10.1093/ccc/tcab042,https://academic.oup.com/ccc/article/14/3/487/6308631,2021,"Introduction to the Special Issue Forum “Digital Cultures of South Asia: Inequalities, Informatization, Infrastructures”","Communication, Culture and Critique",3.0,2.0,Sangeet Kumar,Sangeet,Kumar,"Department of Communication, Denison University, Granville, OH 43023, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sangeet+Kumar,https://www.google.com/search?q=Sangeet+Kumar+department+of+communication+denison+university+granville+oh+usa,male,0.83,53.0,Low,Sangeet Kumar,Sangeet,Kumar,"Department of Communication, Denison University, Granville, OH 43023, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sangeet+Kumar,https://www.google.com/search?q=Sangeet+Kumar+department+of+communication+denison+university+granville+oh+usa,api,High,0.9489076,0.007984558,0.0038369251,0.03927098,0.9489076,0.03927098,0.9096366,department of communication denison university granville oh usa,"Department of Communication, Denison University, Granville, OH 43023, USA",Denison University,Exact,https://ror.org/05pqx1c24
10.1111/j.1460-2466.1978.tb01604.x+1.0,10.1111/j.1460-2466.1978.tb01604.x,https://academic.oup.com/joc/article/28/2/100/4371704,1978,Some Additional Proposals,Journal of Communication,1.0,1.0,Herbert J. Gans,Herbert,Gans,"1 Herbert J. Gans is Professor of Sociology, Columbia University and Senior Research Associate, Center for Policy Research",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Herbert+Gans,https://www.google.com/search?q=Herbert+J.+Gans+herbert+j+gans+is+professor+of+sociology+columbia+university+and+senior+research+associate+center+for+policy+research,male,0.98,6675.0,High,Herbert J. Gans,Herbert,Gans,"1 Herbert J. Gans is Professor of Sociology, Columbia University and Senior Research Associate, Center for Policy Research",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Herbert+Gans,https://www.google.com/search?q=Herbert+J.+Gans+herbert+j+gans+is+professor+of+sociology+columbia+university+and+senior+research+associate+center+for+policy+research,white,Low,0.01405845,0.15120749,0.040948365,0.7937857,0.7937857,0.15120749,0.6425782,herbert j gans is professor of sociology columbia university and senior research associate center for policy research,"1 Herbert J. Gans is Professor of Sociology, Columbia University and Senior Research Associate, Center for Policy Research",Center For Policy Research,Exact,https://ror.org/011hfx640
10.1111/j.1083-6101.1995.tb00171.x+1.0,10.1111/j.1083-6101.1995.tb00171.x,https://academic.oup.com/jcmc/article/1/3/JCMC135/4584361,1995,Electronic Commerce and the Banking Industry: the Requirement and Opportunities for New Payment Systems Using the Internet,Journal of Computer-Mediated Communication,1.0,1.0,Andreas Crede,Andreas,Crede,"1 Science Policy Research Unit, University of Sussex  a.crede@sussex.ac.uk",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andreas+Crede,https://www.google.com/search?q=Andreas+Crede+science+policy+research+unit+university+of+sussex+a+crede+sussex+ac+uk,male,0.99,71365.0,High,Andreas Crede,Andreas,Crede,"1 Science Policy Research Unit, University of Sussex  a.crede@sussex.ac.uk",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Andreas+Crede,https://www.google.com/search?q=Andreas+Crede+science+policy+research+unit+university+of+sussex+a+crede+sussex+ac+uk,white,Low,0.02154479,0.07937686,0.1990688,0.7000095,0.7000095,0.1990688,0.50094074,science policy research unit university of sussex a crede sussex ac uk,"1 Science Policy Research Unit, University of Sussex  a.crede@sussex.ac.uk",University of Sussex,Exact,https://ror.org/00ayhx656
10.1111/j.1753-9137.2012.01140.x+1.0,10.1111/j.1753-9137.2012.01140.x,https://academic.oup.com/ccc/article/5/4/541/4054447,2012,Participant Activism: Exploring a Methodology for Scholar-Activists through Lessons Learned as a Precarious Labor Organizer,"Communication, Culture and Critique",1.0,1.0,Michelle Rodino-Colocino,Michelle,Rodino-Colocino,"1 Department of Film/Video and Media Studies, College of Communications, The Pennsylvania State University, University Park, PA, USA   2 Department of Women's Studies, The Pennsylvania State University, University Park, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michelle+Rodino-Colocino,https://www.google.com/search?q=Michelle+Rodino-Colocino+department+of+film+video+and+media+studies+college+of+communications+the+pennsylvania+state+university+university+park+pa+usa+department+of+women+s+studies+the+pennsylvania+state+university+university+park+pa+usa,female,0.98,66334.0,High,Michelle Rodino-Colocino,Michelle,Rodino-Colocino,"1 Department of Film/Video and Media Studies, College of Communications, The Pennsylvania State University, University Park, PA, USA   2 Department of Women's Studies, The Pennsylvania State University, University Park, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michelle+Rodino-Colocino,https://www.google.com/search?q=Michelle+Rodino-Colocino+department+of+film+video+and+media+studies+college+of+communications+the+pennsylvania+state+university+university+park+pa+usa+department+of+women+s+studies+the+pennsylvania+state+university+university+park+pa+usa,hispanic,High,0.0062264837,0.0015347197,0.9670135,0.025225297,0.9670135,0.025225297,0.9417882,department of film video and media studies college of communications the pennsylvania state university university park pa usa department of women s studies the pennsylvania state university university park pa usa,"1 Department of Film/Video and Media Studies, College of Communications, The Pennsylvania State University, University Park, PA, USA   2 Department of Women's Studies, The Pennsylvania State University, University Park, PA, USA",Pennsylvania State University,Exact,https://ror.org/04p491231
