authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
10.1111/comt.12047+1.0,10.1111/comt.12047,https://academic.oup.com/ct/article/24/4/435/4061265,2014,“Citizen Journalism” in the Syrian Uprising: Problematizing Western Narratives in a Local Context,Communication Theory,1.0,1.0,Omar Al-Ghazzi,Omar,Al-Ghazzi,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omar+Al-Ghazzi,https://www.google.com/search?q=Omar+Al-Ghazzi+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,male,0.98,68333.0,High,Omar Al-Ghazzi,Omar,Al-Ghazzi,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Omar+Al-Ghazzi,https://www.google.com/search?q=Omar+Al-Ghazzi+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,white,High,0.0053644227,0.0029852982,0.03607135,0.9555788,0.9555788,0.03607135,0.91950744,annenberg school for communication university of pennsylvania philadelphia pa usa,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,
10.1111/j.1083-6101.1997.tb00062.x+1.0,10.1111/j.1083-6101.1997.tb00062.x,https://academic.oup.com/jcmc/article/3/1/JCMC313/4584354,1997,Studying Online Social Networks,Journal of Computer-Mediated Communication,3.0,1.0,Laura Garton,Laura,Garton,"1 Candidate in the Department of Sociology at the University of Toronto. Her dissertation is based on a whole network study of computer-mediated communication within an organizational context. Applying a social network perspective, she examines how the introduction of a multimedia space technology creates new opportunities and at the same time new constraints on the relations and interaction patterns among geographically separated work groups.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Laura+Garton,https://www.google.com/search?q=Laura+Garton+candidate+in+the+department+of+sociology+at+the+university+of+toronto+her+dissertation+is+based+on+a+whole+network+study+of+computer+mediated+communication+within+an+organizational+context+applying+a+social+network+perspective+she+examines+how+the+introduction+of+a+multimedia+space+technology+creates+new+opportunities+and+at+the+same+time+new+constraints+on+the+relations+and+interaction+patterns+among+geographically+separated+work+groups,female,0.98,288403.0,High,Laura Garton,Laura,Garton,"1 Candidate in the Department of Sociology at the University of Toronto. Her dissertation is based on a whole network study of computer-mediated communication within an organizational context. Applying a social network perspective, she examines how the introduction of a multimedia space technology creates new opportunities and at the same time new constraints on the relations and interaction patterns among geographically separated work groups.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Laura+Garton,https://www.google.com/search?q=Laura+Garton+candidate+in+the+department+of+sociology+at+the+university+of+toronto+her+dissertation+is+based+on+a+whole+network+study+of+computer+mediated+communication+within+an+organizational+context+applying+a+social+network+perspective+she+examines+how+the+introduction+of+a+multimedia+space+technology+creates+new+opportunities+and+at+the+same+time+new+constraints+on+the+relations+and+interaction+patterns+among+geographically+separated+work+groups,white,High,0.0054696,0.15452072,0.031210534,0.8087991,0.8087991,0.15452072,0.6542784,candidate in the department of sociology at the university of toronto her dissertation is based on a whole network study of computer mediated communication within an organizational context applying a social network perspective she examines how the introduction of a multimedia space technology creates new opportunities and at the same time new constraints on the relations and interaction patterns among geographically separated work groups,"1 Candidate in the Department of Sociology at the University of Toronto. Her dissertation is based on a whole network study of computer-mediated communication within an organizational context. Applying a social network perspective, she examines how the introduction of a multimedia space technology creates new opportunities and at the same time new constraints on the relations and interaction patterns among geographically separated work groups.",University of Toronto,Exact,https://ror.org/03dbr7087,R,,
10.1093/hcr/hqaa011+2.0,10.1093/hcr/hqaa011,https://academic.oup.com/hcr/article/47/2/166/5929326,2021,"Political Comedy as a Gateway to News Use, Internal Efficacy, and Participation: A Longitudinal Mediation Analysis",Human Communication Research,3.0,2.0,Min Seon Jeong,Min,Jeong,"School of Communication, The Ohio State University, Columbus, Ohio 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Min+Jeong,https://www.google.com/search?q=Min+Seon+Jeong+school+of+communication+the+ohio+state+university+columbus+ohio+usa,male,0.57,7493.0,Low,Min Seon Jeong,Min,Jeong,"School of Communication, The Ohio State University, Columbus, Ohio 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Min+Jeong,https://www.google.com/search?q=Min+Seon+Jeong+school+of+communication+the+ohio+state+university+columbus+ohio+usa,api,High,0.9885699,0.0008962567,0.0060783415,0.0044555403,0.9885699,0.0060783415,0.98249155,school of communication the ohio state university columbus ohio usa,"School of Communication, The Ohio State University, Columbus, Ohio 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,R,,
10.1111/j.1753-9137.2008.00031.x+1.0,10.1111/j.1753-9137.2008.00031.x,https://academic.oup.com/ccc/article/1/4/378/4067451,2008,Talk About Terrorism and the Media: Communicating With the Conduit Metaphor,"Communication, Culture and Critique",3.0,1.0,Simon J. Harrison,Simon,Harrison,"1 Institute of Psychological Sciences, University of Leeds, Leeds LS2 9JT, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Simon+Harrison,https://www.google.com/search?q=Simon+J.+Harrison+institute+of+psychological+sciences+university+of+leeds+leeds+ls+jt+united+kingdom,male,0.98,71276.0,High,Simon J. Harrison,Simon,Harrison,"1 Institute of Psychological Sciences, University of Leeds, Leeds LS2 9JT, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Simon+Harrison,https://www.google.com/search?q=Simon+J.+Harrison+institute+of+psychological+sciences+university+of+leeds+leeds+ls+jt+united+kingdom,white,Low,0.005980327,0.2370695,0.026237696,0.7307124,0.7307124,0.2370695,0.49364293,institute of psychological sciences university of leeds leeds ls jt united kingdom,"1 Institute of Psychological Sciences, University of Leeds, Leeds LS2 9JT, United Kingdom",University of Leeds,Exact,https://ror.org/024mrxd33,R,,
10.1111/j.1468-2885.2004.tb00311.x+2.0,10.1111/j.1468-2885.2004.tb00311.x,https://academic.oup.com/ct/article/14/3/191/4110783,2004,On Organizational Apologia: A Reconceptualization,Communication Theory,2.0,2.0,Angela M. Jerome,Angela,Jerome,"2 Angela M. Jerome (PhD, University of Kansas) is an assistant professor of communication at Illinois State University.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Angela+Jerome,https://www.google.com/search?q=Angela+M.+Jerome+angela+m+jerome+is+an+assistant+professor+of+communication+at+illinois+state+university,female,0.99,106685.0,High,Angela M. Jerome,Angela,Jerome,"2 Angela M. Jerome (PhD, University of Kansas) is an assistant professor of communication at Illinois State University.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Angela+Jerome,https://www.google.com/search?q=Angela+M.+Jerome+angela+m+jerome+is+an+assistant+professor+of+communication+at+illinois+state+university,black,Low,0.0134348,0.50976425,0.0354976,0.44130325,0.50976425,0.44130325,0.068461,angela m jerome is an assistant professor of communication at illinois state university,"2 Angela M. Jerome (PhD, University of Kansas) is an assistant professor of communication at Illinois State University.",Illinois State University,Exact,https://ror.org/050kcr883,R,,
10.1111/jcom.12273+3.0,10.1111/jcom.12273,https://academic.oup.com/joc/article/67/1/106/4082435,2017,Organizational Media Affordances: Operationalization and Associations with Media Use,Journal of Communication,6.0,3.0,Katy E. Pearce,Katy,Pearce,"3 Department of Communication, University of Washington, Seattle, WA, 98195-3740, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Katy+Pearce,https://www.google.com/search?q=Katy+E.+Pearce+department+of+communication+university+of+washington+seattle+wa+usa,female,0.98,17008.0,High,Katy E. Pearce,Katy,Pearce,"3 Department of Communication, University of Washington, Seattle, WA, 98195-3740, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Katy+Pearce,https://www.google.com/search?q=Katy+E.+Pearce+department+of+communication+university+of+washington+seattle+wa+usa,white,Low,0.0046847807,0.19128574,0.036021788,0.76800764,0.76800764,0.19128574,0.5767219,department of communication university of washington seattle wa usa,"3 Department of Communication, University of Washington, Seattle, WA, 98195-3740, USA",University of Washington,Exact,https://ror.org/00cvxb145,R,,
10.1111/hcre.12019+3.0,10.1111/hcre.12019,https://academic.oup.com/hcr/article/40/1/54/4093726,2014,Being Honest about Dishonesty: Correlating Self-Reports and Actual Lying,Human Communication Research,3.0,3.0,Bruno Verschuere,Bruno,Verschuere,"1 Department of Clinical Psychology, University of Amsterdam, Amsterdam, the Netherlands,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bruno+Verschuere,https://www.google.com/search?q=Bruno+Verschuere+department+of+clinical+psychology+university+of+amsterdam+amsterdam+the+netherlands,male,0.99,103169.0,High,Bruno Verschuere,Bruno,Verschuere,"1 Department of Clinical Psychology, University of Amsterdam, Amsterdam, the Netherlands,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bruno+Verschuere,https://www.google.com/search?q=Bruno+Verschuere+department+of+clinical+psychology+university+of+amsterdam+amsterdam+the+netherlands,white,High,0.0044224304,0.014429726,0.03139491,0.949753,0.949753,0.03139491,0.9183581,department of clinical psychology university of amsterdam amsterdam the netherlands,"1 Department of Clinical Psychology, University of Amsterdam, Amsterdam, the Netherlands,",University of Amsterdam,Exact,https://ror.org/04dkp9463,R,,
10.1111/j.1083-6101.2007.00369.x+3.0,10.1111/j.1083-6101.2007.00369.x,https://academic.oup.com/jcmc/article/12/4/1183/4582976,2007,"Configurations of Relationships in Different Media: FtF, Email, Instant Messenger, Mobile Phone, and SMS",Journal of Computer-Mediated Communication,4.0,3.0,Han Woo Park,Han,Park,3 Department of Media &amp; Information YeungNam University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Han+Park,https://www.google.com/search?q=Han+Woo+Park+department+of+media+amp+information+yeungnam+university,male,0.73,5588.0,Low,Han Woo Park,Han,Park,3 Department of Media &amp; Information YeungNam University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Han+Park,https://www.google.com/search?q=Han+Woo+Park+department+of+media+amp+information+yeungnam+university,api,High,0.83203495,0.0073800655,0.00672649,0.15385848,0.83203495,0.15385848,0.67817646,department of media amp information yeungnam university,3 Department of Media &amp; Information YeungNam University,Yeungnam University,Exact,https://ror.org/05yc6p159,R,,
10.1111/j.1460-2466.1981.tb01235.x+1.0,10.1111/j.1460-2466.1981.tb01235.x,https://academic.oup.com/joc/article/31/2/116/4371954,1981,Blueprint for Breakdown: Three Mile Island and the Media Before the Accident,Journal of Communication,1.0,1.0,Sharon M. Friedman,Sharon,Friedman,"1 Sharon M. Friedman is Associate Professor of Journalism and Director, Science and Environmental Writing Program, Lehigh University. She was Consultant to the President's Commission on the Accident at Three Mile Island, June-October 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sharon+Friedman,https://www.google.com/search?q=Sharon+M.+Friedman+sharon+m+friedman+is+associate+professor+of+journalism+and+director+science+and+environmental+writing+program+lehigh+university+she+was+consultant+to+the+president+s+commission+on+the+accident+at+three+mile+island+june+october,female,0.98,33532.0,High,Sharon M. Friedman,Sharon,Friedman,"1 Sharon M. Friedman is Associate Professor of Journalism and Director, Science and Environmental Writing Program, Lehigh University. She was Consultant to the President's Commission on the Accident at Three Mile Island, June-October 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sharon+Friedman,https://www.google.com/search?q=Sharon+M.+Friedman+sharon+m+friedman+is+associate+professor+of+journalism+and+director+science+and+environmental+writing+program+lehigh+university+she+was+consultant+to+the+president+s+commission+on+the+accident+at+three+mile+island+june+october,white,High,0.002890514,0.020335395,0.021110633,0.95566344,0.95566344,0.021110633,0.9345528,sharon m friedman is associate professor of journalism and director science and environmental writing program lehigh university she was consultant to the president s commission on the accident at three mile island june october,"1 Sharon M. Friedman is Associate Professor of Journalism and Director, Science and Environmental Writing Program, Lehigh University. She was Consultant to the President's Commission on the Accident at Three Mile Island, June-October 1979",Lehigh University,Exact,https://ror.org/012afjb06,R,,
10.1111/hcre.12005+2.0,10.1111/hcre.12005,https://academic.oup.com/hcr/article/39/3/317/4093680,2013,Reduction of Perceived Social Distance as an Explanation for Media's Influence on Personal Risk Perceptions: a Test of the Risk Convergence Model,Human Communication Research,2.0,2.0,Robin Nabi,Robin,Nabi,"2 Department of Communication, University of California, Santa Barbara, CA, 93106, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Nabi,https://www.google.com/search?q=Robin+Nabi+department+of+communication+university+of+california+santa+barbara+ca+usa,male,0.93,34003.0,High,Robin Nabi,Robin,Nabi,"2 Department of Communication, University of California, Santa Barbara, CA, 93106, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Nabi,https://www.google.com/search?q=Robin+Nabi+department+of+communication+university+of+california+santa+barbara+ca+usa,api,Low,0.5494114,0.062392,0.025832755,0.36236382,0.5494114,0.36236382,0.1870476,department of communication university of california santa barbara ca usa,"2 Department of Communication, University of California, Santa Barbara, CA, 93106, USA,","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,R,,
10.1111/j.1468-2958.1985.tb00065.x+2.0,10.1111/j.1468-2958.1985.tb00065.x,https://academic.oup.com/hcr/article/12/1/30/4584088,1985,Conceptualizing Conversational Complexity,Human Communication Research,4.0,2.0,Robert A. Bell,Robert,Bell,"1 Glenn (M.A., University of North Carolina, 1977) and Samuel Lawrence (M.A., Auburn University, 1982) are graduate students",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Bell,https://www.google.com/search?q=Robert+A.+Bell+glenn+and+samuel+lawrence+are+graduate+students,male,0.99,177418.0,High,Robert A. Bell,Robert,Bell,"1 Glenn (M.A., University of North Carolina, 1977) and Samuel Lawrence (M.A., Auburn University, 1982) are graduate students",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Bell,https://www.google.com/search?q=Robert+A.+Bell+glenn+and+samuel+lawrence+are+graduate+students,white,Low,0.012978088,0.40368834,0.031675566,0.55165803,0.55165803,0.40368834,0.1479697,glenn and samuel lawrence are graduate students,"1 Glenn (M.A., University of North Carolina, 1977) and Samuel Lawrence (M.A., Auburn University, 1982) are graduate students",Åre Skidfabrik (Sweden),API_QUERY,https://ror.org/0210g9419,R,,
10.1111/hcre.12039+3.0,10.1111/hcre.12039,https://academic.oup.com/hcr/article/41/1/55/4064414,2015,Two Studies Examining the Error Theory Underlying the Measurement Model of the Verbal Aggressiveness Scale,Human Communication Research,3.0,3.0,Timothy R. Levine,Timothy,Levine,"3 School of Media and Communication, Korea University, Seoul, 130-791, South Korea,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timothy+Levine,https://www.google.com/search?q=Timothy+R.+Levine+school+of+media+and+communication+korea+university+seoul+south+korea,male,0.99,13105.0,High,Timothy R. Levine,Timothy,Levine,"3 School of Media and Communication, Korea University, Seoul, 130-791, South Korea,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timothy+Levine,https://www.google.com/search?q=Timothy+R.+Levine+school+of+media+and+communication+korea+university+seoul+south+korea,white,High,0.0022658359,0.05426104,0.03665374,0.9068194,0.9068194,0.05426104,0.8525584,school of media and communication korea university seoul south korea,"3 School of Media and Communication, Korea University, Seoul, 130-791, South Korea,",Korea University,Exact,https://ror.org/05m1gnk07,R,,
10.1111/j.1468-2885.2002.tb00272.x+1.0,10.1111/j.1468-2885.2002.tb00272.x,https://academic.oup.com/ct/article/12/3/316/4110438,2002,Hybridity in Cultural Globalization,Communication Theory,1.0,1.0,Marwan M. Kraidy,Marwan,Kraidy,"1 Marwan M. Kraidy teaches international communication and culture in the School of International Service at American University, Washington, DC.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marwan+Kraidy,https://www.google.com/search?q=Marwan+M.+Kraidy+marwan+m+kraidy+teaches+international+communication+and+culture+in+the+school+of+international+service+at+american+university+washington+dc,male,0.98,7691.0,High,Marwan M. Kraidy,Marwan,Kraidy,"1 Marwan M. Kraidy teaches international communication and culture in the School of International Service at American University, Washington, DC.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marwan+Kraidy,https://www.google.com/search?q=Marwan+M.+Kraidy+marwan+m+kraidy+teaches+international+communication+and+culture+in+the+school+of+international+service+at+american+university+washington+dc,white,High,0.0062032994,0.016583214,0.023472682,0.9537409,0.9537409,0.023472682,0.9302682,marwan m kraidy teaches international communication and culture in the school of international service at american university washington dc,"1 Marwan M. Kraidy teaches international communication and culture in the School of International Service at American University, Washington, DC.",American University,Exact,https://ror.org/052w4zt36,R,,
10.1111/j.1083-6101.2008.00416.x+1.0,10.1111/j.1083-6101.2008.00416.x,https://academic.oup.com/jcmc/article/13/3/705/4582999,2008,The Social Psychological Effects of Feedback on the Production of Internet Information Pools,Journal of Computer-Mediated Communication,2.0,1.0,Coye Cheshire,Coye,Cheshire,1 UC Berkeley School of Information Berkeley,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Coye+Cheshire,https://www.google.com/search?q=Coye+Cheshire+uc+berkeley+school+of+information+berkeley,male,0.76,21.0,Low,Coye Cheshire,Coye,Cheshire,1 UC Berkeley School of Information Berkeley,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Coye+Cheshire,https://www.google.com/search?q=Coye+Cheshire+uc+berkeley+school+of+information+berkeley,white,Low,0.093438596,0.13028172,0.026060292,0.7502194,0.7502194,0.13028172,0.61993766,uc berkeley school of information berkeley,1 UC Berkeley School of Information Berkeley,"University of California, Berkeley",API_QUERY,https://ror.org/01an7q238,R,,
10.1111/j.1753-9137.2008.01027.x+1.0,10.1111/j.1753-9137.2008.01027.x,https://academic.oup.com/ccc/article/2/1/21/4067387,2009,Owning Black Masculinity: The Intersection of Cultural Commodification and Self-Construction in Rap Music Videos,"Communication, Culture and Critique",1.0,1.0,Murali Balaji,Murali,Balaji,"1 Penn State University, University Park, PA 16802",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Murali+Balaji,https://www.google.com/search?q=Murali+Balaji+penn+state+university+university+park+pa,male,0.99,789.0,Low,Murali Balaji,Murali,Balaji,"1 Penn State University, University Park, PA 16802",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Murali+Balaji,https://www.google.com/search?q=Murali+Balaji+penn+state+university+university+park+pa,api,Low,0.63232696,0.1612465,0.035736457,0.17069007,0.63232696,0.17069007,0.4616369,penn state university university park pa,"1 Penn State University, University Park, PA 16802",Pennsylvania State University,API_QUERY,https://ror.org/04p491231,R,,
10.1111/j.1460-2466.1980.tb02007.x+1.0,10.1111/j.1460-2466.1980.tb02007.x,https://academic.oup.com/joc/article/30/3/198/4372014,1980,New Technologies: Problem or Solution?,Journal of Communication,1.0,1.0,Don Agostino,Don,Agostino,1 Department of Telecommunications at Indiana University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Don+Agostino,https://www.google.com/search?q=Don+Agostino+department+of+telecommunications+at+indiana+university,male,0.98,21894.0,High,Don Agostino,Don,Agostino,1 Department of Telecommunications at Indiana University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Don+Agostino,https://www.google.com/search?q=Don+Agostino+department+of+telecommunications+at+indiana+university,white,High,0.005634958,0.006050489,0.14597613,0.8423384,0.8423384,0.14597613,0.69636226,department of telecommunications at indiana university,1 Department of Telecommunications at Indiana University,Indiana University,Exact,https://ror.org/01kg8sb98,R,,
10.1111/j.1083-6101.1998.tb00086.x+4.0,10.1111/j.1083-6101.1998.tb00086.x,https://academic.oup.com/jcmc/article/4/1/JCMC415/4584365,1998,Community or Colony: the Case of Online Newspapers and the Web,Journal of Computer-Mediated Communication,5.0,4.0,Ofer Meilich,Ofer,Meilich,"4 Currently finishing his dissertation at the Marshall School of Business at the University of Southern California. He is a visiting professor at the Olin School of Business, Washington University, where he teaches organization design and business strategy. His main interest lies in how organizations manage their knowledge, especially in high-technology settings.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ofer+Meilich,https://www.google.com/search?q=Ofer+Meilich+currently+finishing+his+dissertation+at+the+marshall+school+of+business+at+the+university+of+southern+california+he+is+a+visiting+professor+at+the+olin+school+of+business+washington+university+where+he+teaches+organization+design+and+business+strategy+his+main+interest+lies+in+how+organizations+manage+their+knowledge+especially+in+high+technology+settings,male,0.98,242.0,Low,Ofer Meilich,Ofer,Meilich,"4 Currently finishing his dissertation at the Marshall School of Business at the University of Southern California. He is a visiting professor at the Olin School of Business, Washington University, where he teaches organization design and business strategy. His main interest lies in how organizations manage their knowledge, especially in high-technology settings.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ofer+Meilich,https://www.google.com/search?q=Ofer+Meilich+currently+finishing+his+dissertation+at+the+marshall+school+of+business+at+the+university+of+southern+california+he+is+a+visiting+professor+at+the+olin+school+of+business+washington+university+where+he+teaches+organization+design+and+business+strategy+his+main+interest+lies+in+how+organizations+manage+their+knowledge+especially+in+high+technology+settings,white,High,0.0020230531,0.0012837743,0.020367159,0.97632605,0.97632605,0.020367159,0.9559589,currently finishing his dissertation at the marshall school of business at the university of southern california he is a visiting professor at the olin school of business washington university where he teaches organization design and business strategy his main interest lies in how organizations manage their knowledge especially in high technology settings,"4 Currently finishing his dissertation at the Marshall School of Business at the University of Southern California. He is a visiting professor at the Olin School of Business, Washington University, where he teaches organization design and business strategy. His main interest lies in how organizations manage their knowledge, especially in high-technology settings.",University of Southern California,Exact,https://ror.org/03taz7m60,R,,
10.1111/j.1460-2466.1975.tb00555.x+1.0,10.1111/j.1460-2466.1975.tb00555.x,https://academic.oup.com/joc/article/25/1/65/4553647,1975,Setting the Agenda for a Danish Election,Journal of Communication,2.0,1.0,Karen Siune,Karen,Siune,"1 Karen Siune and Ole Borre are on the faculty of the Institute of Political Science, University of Aarhus, Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Karen+Siune,https://www.google.com/search?q=Karen+Siune+karen+siune+and+ole+borre+are+on+the+faculty+of+the+institute+of+political+science+university+of+aarhus+denmark,female,0.95,48557.0,High,Karen Siune,Karen,Siune,"1 Karen Siune and Ole Borre are on the faculty of the Institute of Political Science, University of Aarhus, Denmark",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Karen+Siune,https://www.google.com/search?q=Karen+Siune+karen+siune+and+ole+borre+are+on+the+faculty+of+the+institute+of+political+science+university+of+aarhus+denmark,white,High,0.01510529,0.09899962,0.021782102,0.86411303,0.86411303,0.09899962,0.7651134,karen siune and ole borre are on the faculty of the institute of political science university of aarhus denmark,"1 Karen Siune and Ole Borre are on the faculty of the Institute of Political Science, University of Aarhus, Denmark",Institute of Political Science,Exact,https://ror.org/05ahnsa78,R,,
