authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,race_prediction
10.1111/j.1468-2958.1991.tb00238.x+1.0,10.1111/j.1468-2958.1991.tb00238.x,https://academic.oup.com/hcr/article/17/3/385/4575793,1991,The Conversation MOP: II. Progression Through Scenes in Discourse,Human Communication Research,1.0,1.0,Kathy Kellermann,Kathy,Kellermann,"1 Kathy Kellermann is on the faculty of the Department of Communication at the University of California, Santa Barbara",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathy+Kellermann,https://www.google.com/search?q=Kathy+Kellermann+kathy+kellermann+is+on+the+faculty+of+the+department+of+communication+at+the+university+of+california+santa+barbara,female,0.98,11449.0,High,Kathy Kellermann,Kathy,Kellermann,"1 Kathy Kellermann is on the faculty of the Department of Communication at the University of California, Santa Barbara",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathy+Kellermann,https://www.google.com/search?q=Kathy+Kellermann+kathy+kellermann+is+on+the+faculty+of+the+department+of+communication+at+the+university+of+california+santa+barbara,white,High,0.002545265,0.0073737004,0.025615986,0.964465,0.964465,0.025615986,0.93884903,kathy kellermann is on the faculty of the department of communication at the university of california santa barbara,"1 Kathy Kellermann is on the faculty of the Department of Communication at the University of California, Santa Barbara","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,R,
10.1111/j.1083-6101.2009.01482.x+1.0,10.1111/j.1083-6101.2009.01482.x,https://academic.oup.com/jcmc/article/14/4/1080/4583566,2009,Young People's Translocal New Media Uses: A Multiperspective Analysis of Language Choice and Heteroglossia,Journal of Computer-Mediated Communication,5.0,1.0,Sirpa Leppänen,Sirpa,Leppänen,1 University of Jyväskylä,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sirpa+Leppänen,https://www.google.com/search?q=Sirpa+Lepp%C3%A4nen+university+of+jyv+skyl,female,0.94,1134.0,Low,Sirpa Leppänen,Sirpa,Leppänen,1 University of Jyväskylä,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sirpa+Leppänen,https://www.google.com/search?q=Sirpa+Lepp%C3%A4nen+university+of+jyv+skyl,white,High,0.002593031,0.016869063,0.019186066,0.9613518,0.9613518,0.019186066,0.94216573,university of jyv skyl,1 University of Jyväskylä,University of Vic,API_QUERY,https://ror.org/006zjws59,R,
10.1111/j.1468-2885.2006.00273.x+1.0,10.1111/j.1468-2885.2006.00273.x,https://academic.oup.com/ct/article/16/3/333/3979558,2006,"The Perception of Distance in the Cultivation Process: A Theoretical Consideration of the Relationship Between Television Content, Processing Experience, and Perceived Distance",Communication Theory,1.0,1.0,Helena Bilandzic,Helena,Bilandzic,"1 Department for Media and Communication, University of Erfurt, 99989 Erfurt, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helena+Bilandzic,https://www.google.com/search?q=Helena+Bilandzic+department+for+media+and+communication+university+of+erfurt+erfurt+germany,female,0.99,40369.0,High,Helena Bilandzic,Helena,Bilandzic,"1 Department for Media and Communication, University of Erfurt, 99989 Erfurt, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helena+Bilandzic,https://www.google.com/search?q=Helena+Bilandzic+department+for+media+and+communication+university+of+erfurt+erfurt+germany,white,High,0.0060130362,0.0072071156,0.020143976,0.96663594,0.96663594,0.020143976,0.94649196,department for media and communication university of erfurt erfurt germany,"1 Department for Media and Communication, University of Erfurt, 99989 Erfurt, Germany",University of Erfurt,Exact,https://ror.org/03606hw36,R,
10.1111/jcc4.12132+2.0,10.1111/jcc4.12132,https://academic.oup.com/jcmc/article/20/6/632/4067596,2015,Online Conversation and Corporate Reputation: A Two-Wave Longitudinal Study on the Effects of Exposure to the Social Media Activities of a Highly Interactive Company,Journal of Computer-Mediated Communication,4.0,2.0,Peter Kerkhof,Peter,Kerkhof,"2 VU University Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Kerkhof,https://www.google.com/search?q=Peter+Kerkhof+vu+university+amsterdam+the+netherlands,male,0.99,165452.0,High,Peter Kerkhof,Peter,Kerkhof,"2 VU University Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Kerkhof,https://www.google.com/search?q=Peter+Kerkhof+vu+university+amsterdam+the+netherlands,white,High,0.0021809137,0.037840776,0.014370651,0.9456077,0.9456077,0.037840776,0.90776694,vu university amsterdam the netherlands,"2 VU University Amsterdam, The Netherlands",Vrije Universiteit Amsterdam,API_QUERY,https://ror.org/008xxew50,R,
10.1111/j.1468-2958.2005.tb00878.x+2.0,10.1111/j.1468-2958.2005.tb00878.x,https://academic.oup.com/hcr/article/31/3/423/4331547,2005,Risk Comprehension and Judgments of Statistical Evidentiary Appeals: When a Picture is Not Worth a Thousand Words,Human Communication Research,5.0,2.0,Kami Silk,Kami,Silk,2 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kami+Silk,https://www.google.com/search?q=Kami+Silk+michigan+state+university,male,0.55,3667.0,Low,Kami Silk,Kami,Silk,2 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kami+Silk,https://www.google.com/search?q=Kami+Silk+michigan+state+university,white,High,0.046706576,0.07122717,0.036373347,0.8456928,0.8456928,0.07122717,0.7744656,michigan state university,2 Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/j.1460-2466.2009.01459.x+2.0,10.1111/j.1460-2466.2009.01459.x,https://academic.oup.com/joc/article/60/1/94/4098421,2010,It's Okay to Shoot a Character: Moral Disengagement in Violent Video Games,Journal of Communication,2.0,2.0,Peter Vorderer,Peter,Vorderer,"1 Department of Communication Science, Center for Advanced Media Research Amsterdam, VU-Free University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Vorderer,https://www.google.com/search?q=Peter+Vorderer+department+of+communication+science+center+for+advanced+media+research+amsterdam+vu+free+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,male,0.99,165452.0,High,Peter Vorderer,Peter,Vorderer,"1 Department of Communication Science, Center for Advanced Media Research Amsterdam, VU-Free University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Vorderer,https://www.google.com/search?q=Peter+Vorderer+department+of+communication+science+center+for+advanced+media+research+amsterdam+vu+free+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,white,High,0.0015115938,0.0013690197,0.010190077,0.9869293,0.9869293,0.010190077,0.9767392,department of communication science center for advanced media research amsterdam vu free university amsterdam de boelelaan hv amsterdam the netherlands,"1 Department of Communication Science, Center for Advanced Media Research Amsterdam, VU-Free University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands",Vrije Universiteit Amsterdam,API_QUERY,https://ror.org/008xxew50,R,
10.1111/j.1460-2466.2003.tb02600.x+5.0,10.1111/j.1460-2466.2003.tb02600.x,https://academic.oup.com/joc/article/53/3/427/4102893,2003,The West Wing as Endorsement of the U.S. Presidency: Expanding the Bounds of Priming in Political Communication,Journal of Communication,7.0,5.0,Kelly Kinder,Kelly,Kinder,"3 Kelly Kinder is a graduate student at the S. I. Newhouse School of Public Communication, Syracuse University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelly+Kinder,https://www.google.com/search?q=Kelly+Kinder+kelly+kinder+is+a+graduate+student+at+the+s+i+newhouse+school+of+public+communication+syracuse+university,female,0.87,40778.0,High,Kelly Kinder,Kelly,Kinder,"3 Kelly Kinder is a graduate student at the S. I. Newhouse School of Public Communication, Syracuse University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelly+Kinder,https://www.google.com/search?q=Kelly+Kinder+kelly+kinder+is+a+graduate+student+at+the+s+i+newhouse+school+of+public+communication+syracuse+university,white,High,0.010277962,0.089431465,0.027178083,0.8731125,0.8731125,0.089431465,0.78368104,kelly kinder is a graduate student at the s i newhouse school of public communication syracuse university,"3 Kelly Kinder is a graduate student at the S. I. Newhouse School of Public Communication, Syracuse University",Syracuse University,Exact,https://ror.org/025r5qe02,R,
10.1111/j.1468-2885.1991.tb00004.x+1.0,10.1111/j.1468-2885.1991.tb00004.x,https://academic.oup.com/ct/article/1/1/44/4430812,1991,Is Comparative Communication Theory Possible/Desirable?,Communication Theory,1.0,1.0,Majid Tehranian,Majid,Tehranian,"1 Majid Tehranian is a professor in the Department of Communication and Director of Institute for Peace, University of Hawaii at Manoa, Honolulu, HI 96822. Without implicating them in his own errors, the author wishes to thank the participants in the Comparative Communication Theory Workshop at the Annual Conference of International Communication Association, May 25-29, 1989, where the original draft of this article was presented. Special thanks are due to Andrew Arno, Robert Craig, Brenda Dervin, Gary Fontaine, Johan Galtung, Paul Heinberg, Klaus Krippendorl and Dan Wedemeyer for their helpful comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Majid+Tehranian,https://www.google.com/search?q=Majid+Tehranian+majid+tehranian+is+a+professor+in+the+department+of+communication+and+director+of+institute+for+peace+university+of+hawaii+at+manoa+honolulu+hi+without+implicating+them+in+his+own+errors+the+author+wishes+to+thank+the+participants+in+the+comparative+communication+theory+workshop+at+the+annual+conference+of+international+communication+association+may+where+the+original+draft+of+this+article+was+presented+special+thanks+are+due+to+andrew+arno+robert+craig+brenda+dervin+gary+fontaine+johan+galtung+paul+heinberg+klaus+krippendorl+and+dan+wedemeyer+for+their+helpful+comments,male,0.98,9133.0,High,Majid Tehranian,Majid,Tehranian,"1 Majid Tehranian is a professor in the Department of Communication and Director of Institute for Peace, University of Hawaii at Manoa, Honolulu, HI 96822. Without implicating them in his own errors, the author wishes to thank the participants in the Comparative Communication Theory Workshop at the Annual Conference of International Communication Association, May 25-29, 1989, where the original draft of this article was presented. Special thanks are due to Andrew Arno, Robert Craig, Brenda Dervin, Gary Fontaine, Johan Galtung, Paul Heinberg, Klaus Krippendorl and Dan Wedemeyer for their helpful comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Majid+Tehranian,https://www.google.com/search?q=Majid+Tehranian+majid+tehranian+is+a+professor+in+the+department+of+communication+and+director+of+institute+for+peace+university+of+hawaii+at+manoa+honolulu+hi+without+implicating+them+in+his+own+errors+the+author+wishes+to+thank+the+participants+in+the+comparative+communication+theory+workshop+at+the+annual+conference+of+international+communication+association+may+where+the+original+draft+of+this+article+was+presented+special+thanks+are+due+to+andrew+arno+robert+craig+brenda+dervin+gary+fontaine+johan+galtung+paul+heinberg+klaus+krippendorl+and+dan+wedemeyer+for+their+helpful+comments,white,High,0.0069394303,0.038386527,0.022011667,0.93266237,0.93266237,0.038386527,0.89427584,majid tehranian is a professor in the department of communication and director of institute for peace university of hawaii at manoa honolulu hi without implicating them in his own errors the author wishes to thank the participants in the comparative communication theory workshop at the annual conference of international communication association may where the original draft of this article was presented special thanks are due to andrew arno robert craig brenda dervin gary fontaine johan galtung paul heinberg klaus krippendorl and dan wedemeyer for their helpful comments,"1 Majid Tehranian is a professor in the Department of Communication and Director of Institute for Peace, University of Hawaii at Manoa, Honolulu, HI 96822. Without implicating them in his own errors, the author wishes to thank the participants in the Comparative Communication Theory Workshop at the Annual Conference of International Communication Association, May 25-29, 1989, where the original draft of this article was presented. Special thanks are due to Andrew Arno, Robert Craig, Brenda Dervin, Gary Fontaine, Johan Galtung, Paul Heinberg, Klaus Krippendorl and Dan Wedemeyer for their helpful comments",University of Hawaii at Manoa,Exact,https://ror.org/01wspgy28,R,
10.1111/j.1460-2466.1978.tb01652.x+1.0,10.1111/j.1460-2466.1978.tb01652.x,https://academic.oup.com/joc/article/28/4/18/4371627,1978,Casting for Tv Parts: The Anatomy of Social Typing,Journal of Communication,1.0,1.0,Joseph Turow,Joseph,Turow,"1 Joseph Turow is Assistant Professor of Communication, Purdue University. The research for this study was funded by the Purdue Research Foundation. The author would like to acknowledge the kind help of Robert Lewis Shayon in getting the project off the ground and thank the many people from the TV industry who were generous with their time and their comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Turow,https://www.google.com/search?q=Joseph+Turow+joseph+turow+is+assistant+professor+of+communication+purdue+university+the+research+for+this+study+was+funded+by+the+purdue+research+foundation+the+author+would+like+to+acknowledge+the+kind+help+of+robert+lewis+shayon+in+getting+the+project+off+the+ground+and+thank+the+many+people+from+the+tv+industry+who+were+generous+with+their+time+and+their+comments,male,0.99,60259.0,High,Joseph Turow,Joseph,Turow,"1 Joseph Turow is Assistant Professor of Communication, Purdue University. The research for this study was funded by the Purdue Research Foundation. The author would like to acknowledge the kind help of Robert Lewis Shayon in getting the project off the ground and thank the many people from the TV industry who were generous with their time and their comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Turow,https://www.google.com/search?q=Joseph+Turow+joseph+turow+is+assistant+professor+of+communication+purdue+university+the+research+for+this+study+was+funded+by+the+purdue+research+foundation+the+author+would+like+to+acknowledge+the+kind+help+of+robert+lewis+shayon+in+getting+the+project+off+the+ground+and+thank+the+many+people+from+the+tv+industry+who+were+generous+with+their+time+and+their+comments,white,High,0.014712924,0.10545822,0.04372019,0.83610874,0.83610874,0.10545822,0.73065054,joseph turow is assistant professor of communication purdue university the research for this study was funded by the purdue research foundation the author would like to acknowledge the kind help of robert lewis shayon in getting the project off the ground and thank the many people from the tv industry who were generous with their time and their comments,"1 Joseph Turow is Assistant Professor of Communication, Purdue University. The research for this study was funded by the Purdue Research Foundation. The author would like to acknowledge the kind help of Robert Lewis Shayon in getting the project off the ground and thank the many people from the TV industry who were generous with their time and their comments",The Wiener Library,API_QUERY,https://ror.org/04f49yt17,R,
10.1111/j.1083-6101.2009.01470.x+2.0,10.1111/j.1083-6101.2009.01470.x,https://academic.oup.com/jcmc/article/14/4/771/4583545,2009,Discussion catalysts in online political discussions: Content importers and conversation starters,Journal of Computer-Mediated Communication,3.0,2.0,Eric Gleave,Eric,Gleave,"2 17950 Preston Rd., Suite 310, Dallas, Texas 75252",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Gleave,https://www.google.com/search?q=Eric+Gleave+preston+rd+suite+dallas+texas,male,0.99,135071.0,High,Eric Gleave,Eric,Gleave,"2 17950 Preston Rd., Suite 310, Dallas, Texas 75252",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Gleave,https://www.google.com/search?q=Eric+Gleave+preston+rd+suite+dallas+texas,white,Low,0.0045263777,0.16562243,0.03619836,0.79365283,0.79365283,0.16562243,0.6280304,preston rd suite dallas texas,"2 17950 Preston Rd., Suite 310, Dallas, Texas 75252",Texas Health Dallas,API_QUERY,https://ror.org/05k07p323,R,
10.1111/hcre.12122+1.0,10.1111/hcre.12122,https://academic.oup.com/hcr/article/43/4/559/4670713,2017,The Merger of Mass and Interpersonal Communication via New Media: Integrating Metaconstructs,Human Communication Research,1.0,1.0,Joseph B. Walther,Joseph,Walther,"Wee Kim Wee School of Communication and Information, Nanyang Technological University Singapore, Singapore 637718,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Walther,https://www.google.com/search?q=Joseph+B.+Walther+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,male,0.99,60259.0,High,Joseph B. Walther,Joseph,Walther,"Wee Kim Wee School of Communication and Information, Nanyang Technological University Singapore, Singapore 637718,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Walther,https://www.google.com/search?q=Joseph+B.+Walther+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,white,High,0.007289555,0.13566329,0.023451965,0.8335952,0.8335952,0.13566329,0.69793195,wee kim wee school of communication and information nanyang technological university singapore singapore,"Wee Kim Wee School of Communication and Information, Nanyang Technological University Singapore, Singapore 637718,",Nanyang Technological University,Exact,https://ror.org/02e7b5302,R,
10.1093/joc/jqab002+2.0,10.1093/joc/jqab002,https://academic.oup.com/joc/article/71/2/246/6134841,2021,Camera Point-of-View Exacerbates Racial Bias in Viewers of Police Use of Force Videos,Journal of Communication,6.0,2.0,Glenna L Read,Glenna,Read,"Grady College of Journalism and Mass Communication, University of Georgia , Athens, GA 30602,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Glenna+Read,https://www.google.com/search?q=Glenna+L+Read+grady+college+of+journalism+and+mass+communication+university+of+georgia+athens+ga+usa,female,0.97,105.0,Low,Glenna L Read,Glenna,Read,"Grady College of Journalism and Mass Communication, University of Georgia , Athens, GA 30602,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Glenna+Read,https://www.google.com/search?q=Glenna+L+Read+grady+college+of+journalism+and+mass+communication+university+of+georgia+athens+ga+usa,white,High,0.003861676,0.09601695,0.012469722,0.8876516,0.8876516,0.09601695,0.7916347,grady college of journalism and mass communication university of georgia athens ga usa,"Grady College of Journalism and Mass Communication, University of Georgia , Athens, GA 30602,  USA",University of Georgia,Exact,https://ror.org/02bjhwk41,R,
