doi,url,title,paperType,journal,datePublished,keywords
10.1111/j.1460-2466.2004.tb02643.x,https://academic.oup.com/joc/article/54/3/532/4102979,Political Correlates of Local News Media Use,ScholarlyArticle,Journal of Communication,2006-01-10,"democracy, perception, television, community, accessory gland protein, Drosophila, gene duplication, gene expression, molecular evolution, selection"
10.1111/j.1460-2466.2004.tb02644.x,https://academic.oup.com/joc/article/54/3/547/4102938,How Not to Found a Field: New Evidence on the Origins of Mass Communication Research,ScholarlyArticle,Journal of Communication,2006-01-10,"journalism, accessory gland protein, Drosophila, gene duplication, gene expression, molecular evolution, selection"
10.1111/j.1460-2466.2004.tb02645.x,https://academic.oup.com/joc/article/54/3/566/4102980,Book Reviews,ScholarlyArticle,Journal of Communication,2006-01-10,"accessory gland protein, Drosophila, gene duplication, gene expression, molecular evolution, selection"
10.1111/j.1460-2466.2004.tb02624.x,https://academic.oup.com/joc/article/54/2/197/4102894,The Processes of Adopting Multimedia and Interactivity in Three Online Newsrooms,ScholarlyArticle,Journal of Communication,2006-01-10,"multimedia, technology"
10.1111/j.1460-2466.2004.tb02625.x,https://academic.oup.com/joc/article/54/2/214/4102903,The Neglect of Power in Recent Framing Research,ScholarlyArticle,Journal of Communication,2006-01-10,"neglect, inattention"
10.1111/j.1460-2466.2004.tb02626.x,https://academic.oup.com/joc/article/54/2/234/4102922,No Shades of Gray: The Binary Discourse of George W. Bush and an Echoing Press,ScholarlyArticle,Journal of Communication,2006-01-10,"iraq, mass media, wars, conception, discourse"
10.1111/j.1460-2466.2004.tb02627.x,https://academic.oup.com/joc/article/54/2/253/4102928,The Impact of Completeness and Web Use Motivation on the Credibility of e-Health Information,ScholarlyArticle,Journal of Communication,2006-01-10,"internet, motivation, perception, credibility"
10.1111/j.1460-2466.2004.tb02628.x,https://academic.oup.com/joc/article/54/2/270/4102933,Diverse in Name Only? Intercultural Interaction at a Multicultural University,ScholarlyArticle,Journal of Communication,2006-01-10,"asian americans, african continental ancestry group, cultural diversity, ethnic group, hispanics or latinos, european continental ancestry group, african american, college students"
10.1111/j.1460-2466.2004.tb02629.x,https://academic.oup.com/joc/article/54/2/287/4102973,Increases in Calls to the CDC National STD and AIDS Hotline following AIDS-Related Episodes in a Soap Opera,ScholarlyArticle,Journal of Communication,2006-01-10,"acquired immunodeficiency syndrome, centers for disease control and prevention (u.s.), hotlines, soap, public health medicine, hiv infections, social cognitive theory, hiv prevention, health-related beliefs, partnerships, information seeking, opera"
10.1111/j.1460-2466.2004.tb02630.x,https://academic.oup.com/joc/article/54/2/302/4102937,Argument and Decision Making in Computer-Mediated Groups,ScholarlyArticle,Journal of Communication,2006-01-10,"computers, decision making"
10.1111/j.1460-2466.2004.tb02631.x,https://academic.oup.com/joc/article/54/2/321/4102939,Factual and Evaluative Approaches to Modifying Children's Responses to Violent Television1,ScholarlyArticle,Journal of Communication,2006-01-10,"child, television, violence, personality character, literacy, emotional vulnerability"
10.1111/j.1460-2466.2004.tb02632.x,https://academic.oup.com/joc/article/54/2/337/4102940,"The Impact of Political Advertising on Knowledge, Internet Information Seeking, and Candidate Preference",ScholarlyArticle,Journal of Communication,2006-01-10,"advertising, internet, persuasive communication, inference, information seeking"
10.1111/j.1460-2466.2004.tb02633.x,https://academic.oup.com/joc/article/54/2/355/4102978,Shout Glory: Competing Communication Codes Experienced by the Members of the African American Pentecostal Genuine Deliverance Holiness Church,ScholarlyArticle,Journal of Communication,2006-01-10,"attitude, racism, african american, community"
10.1111/j.1460-2466.2004.tb02634.x,https://academic.oup.com/joc/article/54/2/372/4102942,Book Reviews,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2004.tb02610.x,https://academic.oup.com/joc/article/54/1/5/4102958,Must-See TV or ESPN: Entertainment and Sports Media Exposure and Body-Image Distortion in College Women,ScholarlyArticle,Journal of Communication,2006-01-10,"eating disorders, perception, sports, television, thinness, body image, eating, screen time"
10.1111/j.1460-2466.2004.tb02611.x,https://academic.oup.com/joc/article/54/1/22/4102890,"Social Presence and Children: Praise, Intrinsic Motivation, and Learning with Computers",ScholarlyArticle,Journal of Communication,2006-01-10,"adult, child, computers, feedback, motivation, mental recall, memory, gender"
10.1111/j.1460-2466.2004.tb02612.x,https://academic.oup.com/joc/article/54/1/38/4102898,"Invitations for Partisan Identification: Attempts to Court Latino Voters Through Televised Latino-Oriented Political Advertisements, 1984–2000",ScholarlyArticle,Journal of Communication,2006-01-10,"advertising, hispanics or latinos, politics"
10.1111/j.1460-2466.2004.tb02613.x,https://academic.oup.com/joc/article/54/1/55/4102905,Mapping Boundaries of the Hostile Media Effect,ScholarlyArticle,Journal of Communication,2006-01-10,"genetically modified food, mass media, perception, assimilation"
10.1111/j.1460-2466.2004.tb02614.x,https://academic.oup.com/joc/article/54/1/71/4102908,Explicating Media Salience: A Factor Analysis of New York Times Issue Coverage During the 2000 U.S. Presidential Election,ScholarlyArticle,Journal of Communication,2006-01-10,"conceptualization, valence (atomic), agenda"
10.1111/j.1460-2466.2004.tb02615.x,https://academic.oup.com/joc/article/54/1/88/4102967,The Face of Crime: Viewers' Memory of Race-Related Facial Features of Individuals Pictured in the News,ScholarlyArticle,Journal of Communication,2006-01-10,"computers, crime, continental population groups, memory, nose, skin, facial features, violent crime"
10.1111/j.1460-2466.2004.tb02616.x,https://academic.oup.com/joc/article/54/1/105/4102917,Deriving Lay Models of Uncertainty About Genes' Role in Illness Causation to Guide Communication About Human Genetics,ScholarlyArticle,Journal of Communication,2006-01-10,"human genetics, biotechnology, counseling, decision making, genes, health promotion, perception, social environment, technology, genetics, belief systems"
10.1111/j.1460-2466.2004.tb02617.x,https://academic.oup.com/joc/article/54/1/123/4102926,Chronic Accessibility and Individual Cognitions: Examining the Effects of Message Frames in Political Advertisements,ScholarlyArticle,Journal of Communication,2006-01-10,"advertising, cognition, schema"
10.1111/j.1460-2466.2004.tb02618.x,https://academic.oup.com/joc/article/54/1/138/4102974,Preparations for Y2K: Revisiting the Behavioral Component of the Third-Person Effect,ScholarlyArticle,Journal of Communication,2006-01-10,"anxiety, food, gasoline, perception, money"
10.1111/j.1460-2466.2004.tb02619.x,https://academic.oup.com/joc/article/54/1/156/4102930,Modernization and Tradition in an Age of Globalization: Cultural Values in Chinese Television Commercials,ScholarlyArticle,Journal of Communication,2006-01-10,"adolescent, advertising, beauty, cultural evolution, television, conceptualization, utilitarianism"
10.1111/j.1460-2466.2004.tb02620.x,https://academic.oup.com/joc/article/54/1/174/4102976,Where is PBS's Oprah?: Media Studies and the Fear of the Popular,ScholarlyArticle,Journal of Communication,2006-01-10,fear
10.1111/j.1460-2466.2004.tb02621.x,https://academic.oup.com/joc/article/54/1/178/4102977,The Public Sphere as a Sphere of Publics: Rethinking Habermas's Theory of the Public Sphere,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2004.tb02622.x,https://academic.oup.com/joc/article/54/1/185/4102935,Book Reviews,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2004.tb02623.x,https://academic.oup.com/joc/article/54/1/190/4102936,Editorial Guidelines,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2003.tb02911.x,https://academic.oup.com/joc/article/53/4/569/4102954,"Framing Identities: Gender, Ethnic, and National Parity in Network Announcing of the 2002 Winter Olympics",ScholarlyArticle,Journal of Communication,2006-01-10,"parity, gender, athlete, host (organism), olympics"
10.1111/j.1460-2466.2003.tb02912.x,https://academic.oup.com/joc/article/53/4/587/4102888,Social Influence of an International Celebrity: Responses to the Death of Princess Diana,ScholarlyArticle,Journal of Communication,2006-01-10,"traffic accidents, attitude, famous persons, mass media, country of wales, gender, grief"
10.1111/j.1460-2466.2003.tb02913.x,https://academic.oup.com/joc/article/53/4/606/4102960,"Insights Into U.S. Racial Hierarchy: Racial Profiling, News Sources, and September 11",ScholarlyArticle,Journal of Communication,2006-01-10,"arab ethnic group, ethnic group, government, minority groups, race relations, african american, september 11 terrorist attacks"
10.1111/j.1460-2466.2003.tb02914.x,https://academic.oup.com/joc/article/53/4/624/4102897,Reading Realism: Audiences' Evaluations of the Reality of Media Texts,ScholarlyArticle,Journal of Communication,2006-01-10,"emotions, perception, conceptualization, young adult, narrative discourse"
10.1111/j.1460-2466.2003.tb02915.x,https://academic.oup.com/joc/article/53/4/642/4102904,The Internet in the Communication Infrastructure of Urban Residential Communities: Macro- or Mesolinkage?,ScholarlyArticle,Journal of Communication,2006-01-10,"glass, hispanics or latinos, internet, internship and residency, teaching, assimilation, medical residencies, asian, community, neighborhood"
10.1111/j.1460-2466.2003.tb02916.x,https://academic.oup.com/joc/article/53/4/658/4102963,A Socialization Perspective on Male and Female Reporting,ScholarlyArticle,Journal of Communication,2006-01-10,"follow-up, socialization, gender, gender differences"
10.1111/j.1460-2466.2003.tb02917.x,https://academic.oup.com/joc/article/53/4/676/4102966,Social Cues and Impression Formation in CMC,ScholarlyArticle,Journal of Communication,2006-01-10,"cues, social identification, communication and information technology, ambiguity"
10.1111/j.1460-2466.2003.tb02918.x,https://academic.oup.com/joc/article/53/4/694/4102968,What Do Americans Really Want to Know? Tracking the Behavior of News Readers on the Internet,ScholarlyArticle,Journal of Communication,2006-01-10,"cues, internet, political systems"
10.1111/j.1460-2466.2003.tb02919.x,https://academic.oup.com/joc/article/53/4/711/4102906,On the Effect of the “Third-Person Effect”: Perceived Influence of Media Coverage and Residential Mobility Intentions,ScholarlyArticle,Journal of Communication,2006-01-10,"internship and residency, israel, perception, residential mobility, medical residencies, towns, community, living arrangements"
10.1111/j.1460-2466.2003.tb02920.x,https://academic.oup.com/joc/article/53/4/729/4102911,Negative Messengers,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2003.tb02921.x,https://academic.oup.com/joc/article/53/4/734/4102913,Book Reviews,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2003.tb02922.x,https://academic.oup.com/joc/article/53/4/747/4102914,Editorial Consultants Acknowledged,ScholarlyArticle,Journal of Communication,2006-01-10,
10.1111/j.1460-2466.2003.tb02598.x,https://academic.oup.com/joc/article/53/3/395/4102886,A “Mix of Attributes” Approach to the Study of Media Effects and New Communication Technologies,ScholarlyArticle,Journal of Communication,2006-01-10,"technology, communication and information technology"
10.1111/j.1460-2466.2003.tb02599.x,https://academic.oup.com/joc/article/53/3/411/4102957,"The Scary World in Your Living Room and Neighborhood: Using Local Broadcast News, Neighborhood Crime Rates, and Personal Experience to Test Agenda Setting and Cultivation",ScholarlyArticle,Journal of Communication,2006-01-10,"crime, crime victims, fear, internship and residency, telephone, television, medical residencies, neighborhood, victimization, personal experience, agenda"
10.1111/j.1460-2466.2003.tb02600.x,https://academic.oup.com/joc/article/53/3/427/4102893,The West Wing as Endorsement of the U.S. Presidency: Expanding the Bounds of Priming in Political Communication,ScholarlyArticle,Journal of Communication,2006-01-10,"perception, television"
10.1111/j.1460-2466.2003.tb02601.x,https://academic.oup.com/joc/article/53/3/444/4102900,"Transitional Media vs. Normative Theories: Schramm, Altschull, and China",ScholarlyArticle,Journal of Communication,2006-01-10,"china, journalism, wars"
10.1111/j.1460-2466.2003.tb02602.x,https://academic.oup.com/joc/article/53/3/460/4102916,Mental Models: Understanding the Impact of Fantasy Violence on Children's Moral Reasoning,ScholarlyArticle,Journal of Communication,2006-01-10,"child, empathy, fantasy, judgment, violence, reasoning"
10.1111/j.1460-2466.2003.tb02603.x,https://academic.oup.com/joc/article/53/3/479/4102964,Living Telenovelas/Telenovelizing Life: Mexican American Girls' Identities and Transnational Telenovelas,ScholarlyArticle,Journal of Communication,2006-01-10,"mexican americans, soap, gender, blue-collar workers, spanish"
10.1111/j.1460-2466.2003.tb02604.x,https://academic.oup.com/joc/article/53/3/496/4102921,"Television, Gender, and Labor in the Global City",ScholarlyArticle,Journal of Communication,2006-01-10,"advertising, awards and prizes, india, labor, television, gender, Purchasing, empowerment, educational field work"
